章番号,問題番号,分類名称,問題文,選択肢１,選択肢２,選択肢３,選択肢４,選択肢５,解答番号,解答,解説
SECT001,Q0110,第一章,父母が親権者である未成年者との融資取引について、誤っているものは次のうちどれですか。,未成年者が借入を行う場合には、父母の同意を得ることを要する。,未成年者が婚姻をした場合には、単独で借入をすることができる。,父親の債務のために未成年者の所有物件に抵当権を設定する場合には、母親の同意を得ればよい。,意思能力を有していない未成年者に融資をする場合には、父母の代理によることが必要である。,父母が許可した営業に関する運転資金については、未成年者が単独で借入をすることができる。,3,父親の債務のために未成年者の所有物件に抵当権を設定する場合には、母親の同意を得ればよい。,父母の婚姻中は、父母が共同して未成年者の子の親権を行うので(民法818条1項・3項本文)、未成年者と取引をする場合には、父母の同意を得なければならない。したがって、(1)は正しい。#未成年者が婚姻をしたときは、成年に達したものとみなされるので(民法753条)、婚姻した未成年者と取引をすることができる。したがって、(2)は正しい。#親権を行う父または母とその子との利益が相反する行為については、親権者はその子のために家庭裁判所に特別代理人の選任を請求しなければならないが(民法826条1項)、この場合、親権者である父母の一方のみに利益相反関係があるときには、利益相反関係にない親権者と特別代理人とが共同して親権を行使しなければならない(最判昭和35・2・25)。したがって、(3)は誤りであり、これが本問の正解である。#未成年者が法律行為をするには、親権者の同意を得るか(民法5条1項本文)、親権者が未成年者を代理しなければならないが(同法824条本文)、意思能力を有していない未成年者の法律行為については、代理の方法によることを要する。したがって、(4)は正しい。#未成年者は、法定代理人の同意がなければ営業を営むことができないが、営業を許された未成年者は、その営業に関しては成年者と同一の行為能力を有するので(民法6条1項)、その営業に関する運転資金については未成年者が単独で借入をすることができる。したがって、(5)は正しい。
SECT001,Q0120,第一章,手形貸付について、正しいものは次のうちどれですか。,貸付金の返済期限と手形の期日は、一致させなければならない。,手形貸付において差入を受ける手形は、証拠証券であって、有価証券ではない。,手形債権が時効によって消滅すると、貸付債権も消滅する。,手形貸付において差入を受ける手形については、手形訴訟制度を利用することはできない。,手形貸付の貸付債権を自働債権として相殺する場合には、同時に手形を返還することを要しない。,5,手形貸付の貸付債権を自働債権として相殺する場合には、同時に手形を返還することを要しない。,手形貸付において差入を受ける手形の満期日の記載は、必ずしも貸付金の返済期限と同一であることを要せず、2～3ヵ月のサイトで、貸付金の返済期限まで順次手形の書替が行われることもある。したがって、(1)は誤りである。#手形貸付を行う際には、その返済を確保し、かつ借用証書の徴求に代える目的で融資先から銀行を受取人とする約束手形の差入を受けるが、この手形上の額面金額・満期日・支払場所の記録により、貸付金額・弁済期日・弁済場所が推定できるから、この場合には、手形は有価証券としての手形本来の機能のほかに、貸付債権の存在を証明する証拠証券としての機能も有する。したがって、(2)は誤りである。#原因債権である貸付債権と手形債権は法律上は別個の債権であり、また、手形債権の減時効期間は3年間(手形法7条1項・77条1項8号)であるのに対し、貸付債権の消滅時効期間は5年間(商法522条)であるから、手形債権が時効により消滅しても貸付債権は当然には消滅しない。したがって、(3)は誤りである。#手形貸付において手形を徴求するのは、貸付金債務の履行を確保するためであるから、債務者が債務の履行を怠った場合には、銀行は手形訴訟(民事訴訟法350条以下)を提起することができる。したがって、(4)は誤りである。#銀行が原因債権である貸付債権を行使する場合にも、債務者は手形と引換でなければ支払わないという同時履行の抗弁権(民法533条)を有すると解されているが(最判昭和35・7・8)、銀行が貸付債権を自働債権として相殺をする場合には、同時にはその手形の返還を要しないこととされている(銀行取引約定書(旧ひな型)8条1項)。したがって、(5)は正しく、これが本問の正解である。
SECT001,Q0130,第一章,割引手形が不渡りとなった場合の銀行の権利行使について、正しいものは次のうちどれですか。,割引手形が不渡りになった場合には、約束手形の振出人に対しても、買戻請求権を行使することができる。,買戻請求権と手形上の遡求権は、同時には行使することができない。,割引手形の主債務者が期日に支払わなかった場合には、その者が主債務者となっている期日未到来の割引手形についても買戻請求権を行使することができる。,割引依頼人以外の者に遡求権を行使する場合でも、割引依頼人との間で約定した割合の損害金を請求することができる。,割引依頼人に対する遡求権は、相殺の自働債権とすることはできない。,3,割引手形の主債務者が期日に支払わなかった場合には、その者が主債務者となっている期日未到来の割引手形についても買戻請求権を行使することができる。,割引手形の主債務者(約束手形の振出人、為替手形の引受人)が期日に支払わなかった場合には、その者が主債務者になっている全部の割引手形(期日未到来分も含む)について当然に買戻請求権が発生するが(銀行取引約定書(旧ひな型)6条1項)、この買戻請求権は銀行取引約定書の特約にもとづく手形法外の権利であるから、手形の振出人には行使することができない。したがって、(1)は誤りであり、(3)は正しく、これが本問の正解である。#買戻請求権は手形法外の権利であり、手形法上の遡求権(手形法43条・77条1項4号)とはその法的根拠・性質を異にするので、銀行はその選択によって、買戻請求権と遡求権を順次または同時に行使することが出来る。したがって、(2)は誤りである。#遡求権は、手形法上の権利であるから、銀行は、割引依頼人以外の遡求義務者(為替手形の振出人、手形の裏書人)に対しては、割引依頼人との間で約定した割合の損害金を請求することはできない。手形所持人が遡求義務者に対して請求できる金額は、手形金額と年6％の割合による万期以後の利息である(手形法48条1項・77条1項4号)。したがって、(4)は誤りである。#割引依頼人の預金との相殺によって割引手形を回収する場合には、通常、買戻請求権を自働債権としているが、これは、買戻請求権と相殺するときには同時に手形を返還することを要しないのに対し(銀行取引約定書(旧ひな型)8条1項)、遡求権と相殺する場合には、手形の呈示証券性・受戻証券性により手形の呈示・交付を要するためであり(大判対象7・10・2)、遡求権を自働債権とする相殺を行うことができないからというわけではない。したがって、(5)は誤りである。
SECT001,Q0140,第一章,妻Aが自己の借入のため、夫Bから代理権を付与されていないにもかかわらず無断でB名義の保証契約を締結した場合について、　誤っているものは次のうちどれですか。,代理権のないAが締結した保証契約は、表見代理が成立するか、Bが追認しないかぎり、その効力を生じない。,夫婦の一方は他の一方の代理権を有するので、保証契約はその効力を生じる。,銀行は、相当の期間を定めて、Bに対して保証契約を追認するか否かを催告することができる。,AがBの実印と印鑑登録証明書を所持している場合でも、銀行はAの代理権の有無についてBに確認すべきである。,Bが保証契約を追認した場合には、別段の意思表示がないかぎり、保証契約は契約の時に遡ってその効力を生じる。,2,夫婦の一方は他の一方の代理権を有するので、保証契約はその効力を生じる。,無権代理行為は代理権を書くから、表見代理(民法109条・110条・112条)が成立するか、本人が追認(同法113条1項)しなければ、その効力を生じない。したがって、(1)は正しい。#夫婦は相互に日常の家事に関する法律行為について、他の一方を代理する権限を有するが(民法761条)、夫婦の一方型の一方を代理して保証契約を締結することは夫婦の日常家事代理権の範囲内に属するとは認められないので、銀行が日常家事の範囲内と信じるについて正当の理由がないかぎり、民法110条(権限外の行為の表見代理)は類推適用されず、保証契約は効力を生じないと解されている(最判昭和45・2・27)。したがって、(2)は誤りであり、これが本問の正解である。#無権代理行為の相手方は、その行為の効力が発生するかどうかがもっぱら本人の意思にかかっている関係上、極めて不安定な地位におかれることになるので(民法113条1項)、本人に対し、相当の期間を定めて、その期間内に追認をするかどうかを確答すべき旨の催告をすることができる(同法114条)。したがって、(3)は正しい。#代理人が本人の実印と印鑑登録証明書を所持していても、他にその代理権の存在を信頼するに足りる事情がないかぎり、銀行は保証人に対しその意思を確認する義務があり、これを怠って、代理人が実印と印鑑登録証明書を所持していたという事実のみによって代理権があるものと信じたにすぎないときは、民法110条にいう正当の理由があるとはいえないので、表見代理は成立しないものと解されている(最判昭和45・12・15)。したがって、(4)は正しい。#無権代理行為の追認には遡及効が認められているので、本人が追認したときは、別段の意思表示がないかぎり、無権代理行為は最初から適法な代理行為があったのと同様の効力を生じる(民法116条本文)。したがって、(5)は正しい。
SECT001,Q0150,第一章,連帯保証について、正しいものは次のうちどれですか。,連帯保証人には、催告の抗弁権および検索の抗弁権がない。,連帯保証人は、主たる債務の消滅時効を援用することはできない。,連帯保証には、付従性および随伴性がない。,連帯保証人は債務を弁済しても、他の連帯保証人に求償することはできない。,連帯保証人が複数人いる場合には、分別の利益が認められる。,1,連帯保証人には、催告の抗弁権および検索の抗弁権がない。,催告の抗弁権や検索の抗弁権は保証債務の補充性にもとづくものであるが、連帯保証人は、主たる債務者と連帯して債務を負担する結果として補充性を欠くので、普通の保証人の場合と異なり、これらの抗弁権を有しない(民法454条)。したがって、(1)は正しく、これが本問の正解である。#主たる債務が消滅すれば保証債務は付従性により当然に消滅するので、連帯保証人は主たる債務の消滅時効の直接の当事者として、消滅時効を援用することができる(大判昭和7・6・21)。したがって、(2)は誤りである。#連帯保証も保証債務の一種にほかならないから、付従性・随伴性を有する(大判明治31・4・29)。したがって、(3)は誤りである。#数人の連帯保証人がいる場合において、保証人の1人が、酒債務の全額または事故の負担分を超える額を弁済したときは、他の保証人に対して、連帯債務者相互間と同様の求償権(民法42条～444条)を取得する(同法465条1項)。したがって、(4)は誤りである。#連帯保証人は主たる債務の全部を履行する義務を負うので、連帯保証人が数人いる場合でも、普通の保証人の場合と異なり、分別の利益(民法456条)が認められない。したがって、(5)は誤りである。
SECT001,Q0160,第一章,貸金等根保証契約について、誤っているものは次のうちどれですか。,根保証契約における主たる債務の範囲に貸金等債務が含まれていても、その保証人が法人である場合には、貸金等根保証契約に該当しない。,極度額は、貸金等根保証契約の締結時において、具体的な金額をもって定めなければならない。,元本確定期日は、変更することができない。,貸金等根保証契約の締結日から5年を経過する日より後の日を元本確定期日として定めた場合には、その定めは無効となる。,元本確定事由が生じた後に行われた融資については、元本確定期日の到来前であっても、保証人は責任を負わない。,3,元本確定期日は、変更することができない。,貸金等根保証契約に該当するための要件は、①根保証契約であること、②主たる債務の範囲に貸金等債務(金銭の貸渡しまたは手形の割引を受けることによって負担する債務)が含まれること、③個人を保証人とするものであることの3つである(民法465条の2第1項)。したがって、(1)は正しい。#貸金等根保証契約における極度額は、債務者と保証人との合意により、契約の締結時において具体的な金額をもって定めなければならない。したがって、(2)は正しい。#貸金等根保証契約の締結時に定められた元本確定用紙は、債権者と保証人との合意により事後に変更することが可能である(民法465条の3第3項)。したがって、(3)は誤りであり、これが本問の正解である。#貸金等根保証契約において元本確定期日を定める場合には、その期日は契約締結日から5年以内でなければならず、5年を経過する日より後の日を元本確定期日として定めたときには、その定めは無効となる(民法465条の3第1項)。したがって、(4)は正しい。#貸金等根保証契約の元本の確定事由が生じた後に行われた融資については、それが元本確定期日(民法465条の3第1項)の到来前に行われたものであっても、保証人は責任を負わない(同法465条の4)。したがって、(5)は正しい。
SECT001,Q0170,第一章,貸金債権担保のための振込指定について、誤っているものは次のうちどれですか。,振込指定は、譲渡・質入禁止の特約のある債権を担保として取得する場合に利用することができる。,振込指定の目的たる債権が、第三者に譲渡され、第三者が対抗要件を具備した場合には、銀行は振込指定が優先することを主張することができない。,振込があった後、貸付金に充当する前にその振込にかかる預金が差し押えられた場合には、銀行はその預金を受働債権として相殺することはできない。,貸付先が破産手続開始決定を受けた後に振込があっても、銀行は、その振込にかかる預金を受働債権として相殺することはできない。,振込指定を承諾した第三債務者が貸付先に直接支払ってしまった場合には、第三債務者は損害賠償責任を負うことがある。,3,振込があった後、貸付金に充当する前にその振込にかかる預金が差し押えられた場合には、銀行はその預金を受働債権として相殺することはできない。,代金債権を担保に取得する方法には、正式担保としての譲渡担保・債券質の方法のほか、事実上の担保としての代理受領・振込指定の方法があるが、代金債権に譲渡・質入禁止の特約がある場合には、代理受領や振込指定の方法がとられるのが一般的である。それは、譲渡担保や質権では担保権設定者が対外的信用を害するおそれがあるとしてそれを好まず、また代金支払人も各種抗弁を喪失するおそれがあることからこれらの承諾を拒むことが少なくないからである。したがって、(1)は正しい。#振込指定は当事者間の契約であって、債権的な効力しかないので、貸付先が代金債権を他に譲渡して、第三者対抗要件を具備してしまったような場合には、優先権を主張することができなくなる。したがって、(2)は正しい。#代金債権が指定口座に振り込まれた後、貸付金に充当するまでにその振込にかかる預金が差し押えられた場合でも、銀行は差押以前に実行した貸付金を自働債権として、その預金を相殺することができる。したがって、(3)は誤りであり、これが本問の正解である。#貸付先が破産手続開始決定を受けた後に指定口座に振込があった場合には、「破産手続開始後に座破産財団に対して債務を負担した」ことになるので、その振込にかかる預金を受働債権として相殺することはできない(破産法71条1項1号)。したがって、(4)は正しい。#代金支払人が振込指定を承諾しておきながら、貸付先に代金を支払ったために銀行が損害を被った場合には、代金支払人に不法行為にもとづく損害賠償義務が生じるものと解されている(福岡高判昭和59・6・11)。したがって、(5)は正しい。
SECT001,Q0180,第一章,商業手形担保貸付について、誤っているものは次のうちどれですか。,商手担保貸付とは、通常は商業手形を担保とする手形貸付である。,別段預金が差押えられると、担保手形の取立代り金の入金分にもその効力が及び、銀行は当該取立代り金を弁済に充当することができなくなる。,手形の担保取得方法には、質権設定の方法と譲渡担保の方法があるが、実務では、通常、譲渡担保の方法が利用される。,担保手形の主債務者が期日に支払わなかった場合には、銀行は貸付先に対し、その者が主債務者となっている手形について、代わりの手形の担保差入を求めることができる。,銀行は、担保手形を他に譲渡したり、再担保とすることができる。,2,別段預金が差押えられると、担保手形の取立代り金の入金分にもその効力が及び、銀行は当該取立代り金を弁済に充当することができなくなる。,商業手形担保貸付といえば、一般的に商業手形を担保とする手形貸付のことを意味するが、証書貸付の担保として利用することも可能である。したがって、(1)は正しい。#商業手形担保貸付では、担保手形は期日に取り立て、その取立金をいったん別段預金にプールして、適宜、貸付金の弁済に充当するという処理をしている。しかし、この別段預金は、担保のために銀行に信託譲渡された手形に代わるものとして、同様に銀行に信託譲渡された金員であり、貸付先が払戻請求権を有するものではないから、それに対する第三者の差押えは無効である(東京高判昭和37・9・20)。したがって、(2)は誤りであり、これが本問の正解である。#手形を担保に取得する方法としては、質権設定の方法と譲渡担保の方法があるが、実務ではもっぱら譲渡担保の方法が利用されている。したがって、(3)は正しい。#担保手形の主債務者が期日までに支払わなかった場合、または銀行取引約定書(旧ひな型)5条1項所定の期限の利益の喪失事由の1つにでも該当した場合には、銀行は貸付先に対し、その者が主債務者となっているすべての手形について、当然に手形面記載の金額の支払い、または代わりの手形の担保差入を請求することができる(商業手形担保約定書2条1項)。したがって、(4)は正しい。#銀行は、その都合によって、担保手形を他に譲渡し、または再担保とすることができる(商業手形担保約定書3条)。したがって、(5)は正しい。
SECT001,Q0190,第一章,抵当権について、正しいものは次のうちどれですか。,抵当権は、土地・建物以外のものには設定することができない。,不動産登記には公信力があるので、登記上の所有者から抵当権の設定を受ければ、その者が無権利者であっても、抵当権は成立する。,借地上の建物に抵当権を設定した場合には、抵当権の効力は敷地の借地権に及ばない。,更地に抵当権の設定を受けた後に、第三者がその土地の上に建物を築造した場合には、抵当権者は土地とともにその建物を競売することはできない。,抵当不動産の賃料債権に対して物上代位権を行使する場合には、その払渡しの前に差押えをしなければならない。,5,抵当不動産の賃料債権に対して物上代位権を行使する場合には、その払渡しの前に差押えをしなければならない。,抵当権は、土地・建物のほか、地上権および永小作権などもその目的とすることができる(民法369条)。したがって、(1)は誤りである。#わが国の不動産登記には公信力がないので、登記簿上の記載を信頼して、登記簿市場の所有者から抵当権の設定を受けても、その者が無権利者であった場合には抵当権は無効である。したがって、(2)は誤りである。#借地権は建物の従たる権利であるから、借地上の建物に抵当権を設定した場合には、抵当権の効力は敷地の借地権にも及ぶものと解されている(最判昭和40・5・4)。したがって、(3)は誤りである。#更地に抵当権が設定された後に、抵当権者に無断でその土地の上に建物が築造された場合には、抵当権者は土地とともにその建物を競売することができる(民法389条)。したがって、(4)は誤りである。#抵当権は、目的物の交換価値を支配する権利であるから、抵当不動産の賃貸によって抵当権設定者が取得する賃料に対しても行使することができるが、その場合には、抵当権者は、抵当権設定者に賃料が支払われる前にこれを差し押えなければならない(民法372条・304条)。したがって、(5)は正しく、これが本問の正解である。
SECT001,Q0200,第一章,抵当不動産の第三取得者からの抵当権消滅請求について、誤っているものは次のうちどれですか。,抵当権消滅請求とは、第三取得者が被担保債権全額を弁済して、　抵当権を消滅させる機会を与える制度である。,主たる債務者や保証人は、たとえ抵当不動産の第三取得者となった場合でも、抵当権消滅請求を行うことはできない。,抵当権消滅請求は、抵当権の実行としての競売による差押えの効力が発生する前に行う必要がある。,抵当権消滅請求を受けた抵当権者が、これに対抗して競売を申し立てる場合には、被担保債権の弁済期が到来していることを要しない。,抵当権者が、抵当権消滅請求を受けた２ヵ月以内に競売を申し立てない場合には、抵当権消滅請求を承諾したものとみなされる。　,1,抵当権消滅請求とは、第三取得者が被担保債権全額を弁済して、　抵当権を消滅させる機会を与える制度である。,抵当権消滅請求とは、不動産の第三取得者に被担保債権全額の弁済をせずに抵当権を消滅させる機会を与えるものであるが(民法379条・383条)、主たる債権者や保証人は自ら債務を負担するものであるから、第三取得者たる地位を取得した場合でも抵当権消滅請求をなすことができない(同法380条)。したがって、(2)は正しく、(1)は誤りであり、これが本問の正解である。#抵当権消滅請求は、抵当権の実行としての競売による差押えの効力が発生する前に行わなければならない(民法382条)。したがって、(3)は正しい。#抵当権消滅の手続きがあった時には、抵当権者は2か月以内に抵当権の実行としての競売を申し立てないと、抵当権消滅請求を承諾したものとみなされる(民法384条1号)。この場合、被担保債権の弁済期が未到来であっても競売を申し立てることができるかどうかについては何ら規定がおかれていないが、滌除制度のもとでの増加競売の場合と同様、被担保債権の債務不履行は競売申立の要件ではないと解されている。したがって、(4)、(5)は正しい。
SECT001,Q0210,第一章,根抵当権の元本の確定について、正しいものは次のうちどれですか。,元本の確定前は、被担保債権の範囲および債務者の変更をすることはできない。,元本の確定後は、極度額の変更をすることはできない。,元本確定期日の定めがない場合には、根抵当権者はいつでも元本の確定を請求することができる。,根抵当権者が抵当不動産について競売を申し立てたことにより元本が確定しても、その後、競売申立を取り下げた場合には、確定しなかったものとみなされる。,債務者が確定後の根抵当権の被担保債権を全額弁済しても、その根抵当権は消滅しない。,3,元本確定期日の定めがない場合には、根抵当権者はいつでも元本の確定を請求することができる。,根抵当権が確定すると、その被担保債権は具体的に特定するので、被担保債権の特定基準である被担保債権の範囲および債務者の変更は、根抵当権の確定前でなければ行うことができない(民法398条の4第1項)。一方、極度額の変更については、被担保債権の範囲および債務者の変更の場合と異なり、「元本の確定前においては」という制限がないこと、また根抵当権設定者の一方的な意思による極度額の減額請求(同法398条の21)は、元本の確定後について認められることから、根抵当権の確定の前後を通じて行うことができると解されている。したがって、(1)、(2)は誤りである。#元本確定期日の定めがないときには、根抵当権者はいつでも元本の確定請求をすることができ、この元本確定請求があった場合には、その請求の時に担保すべき元本が確定する(民法398条の19第2項・3項)。したがって、(3)は正しく、これが本問の正解である。#第三者の申立による競売手続の開始によって根抵当権が確定した場合には、その後に競売手続開始決定の効力が消滅すると根抵当権は確定しなかったものとみなされるが(民法398条の20第1項3号・2項)、根抵当権者自身が抵当不動産について競売を申し立てたことによって根抵当権が確定した場合には、その後に競売の申立を取り下げても確定の効果は覆減しない。したがって、(4)は誤りである。#確定後の根抵当権は債権に対する付従性を有するので、債務者の弁済によってその被担保債権がすべて消滅すると、根抵当権も消滅する。したがって、(5)は誤りである。
SECT001,Q0220,第一章,甲銀行の融資先であるA者がその取引先のB社に対して有している売掛金債権の担保取得について、誤っているものは次のうちどれですか。,売掛金債権は、質権設定または譲渡担保の方法により担保取得することができる。,A社からB社への通知またはB社の承諾があれば、甲銀行は担保権の取得をB社に対抗することができる。,A社がB社に対する担保権設定通知を怠っている場合には、甲銀行がA社に代位してその通知を行うことができる。,譲渡・質入禁止の特約があることを知っている場合には、B社の承諾がないかぎり、甲銀行はその売掛金債権を担保取得することができない。,B社が担保権設定を異議なく承諾したときは、B社はA社に対して有していた抗弁権を、甲銀行に主張することができなくなる。,3,A社がB社に対する担保権設定通知を怠っている場合には、甲銀行がA社に代位してその通知を行うことができる。,貸付先であるA社がその取引先であるB社に対して有する売掛金債権を担保に取得する方法には、債権質の方法と譲渡担保の方法があるが、いずれにおいてもA社がB社に対して担保権の設定を通知するか、またはB社がこれを承諾しなければ、担保権の設定をB社に対抗することができない(民法364条・167条1項)。したがって、(1)、(2)は正しい。#債務者対抗要件としてのB社に対する通知は、A社が行わなければならず、A社がそれを怠っている場合でも、甲銀行がA社を代位して通知することはできない(大判昭和5・10・10)。したがって、(3)は誤りであり、これが本問の正解である。#売掛金債権に譲渡・質入禁止の特約があり、甲銀行がその事実を知っている場合には、B社の承諾がなければ担保権の設定を受けることができないから(民法362条2項・343条・466条2項)、B社の承諾を得ることを要するが、この場合における承諾は譲渡・質入禁止の特約の解除としての意味のほかに、債務者対抗要件としての意味も有する。したがって、(5)は正しい。
SECT001,Q0230,第一章,第三者の弁済と代位について、誤っているものは次のうちどれですか。,第三者弁済により債権者に代位した弁済者は、その求償権の範囲において、債権者が債務者に対して有していた権利を行使することができる。,弁済するについて正当な利益を有する第三者が弁済した場合には、法律上当然に債権者に代位する。,弁済するについて正当な利益を有しない第三者が弁済した場合には、弁済と同時に債権者の承諾を得て、債権者に代位することができる。,代位弁済によって全部の弁済を受けた債権者は、債権証書および自己の占有する担保物を債務者に交付しなければならない。,債権の一部を弁済した場合には、その一部について代位を生じる。,4,代位弁済によって全部の弁済を受けた債権者は、債権証書および自己の占有する担保物を債務者に交付しなければならない。,第三者弁済により債権者に代位した弁済者は、弁済による代位の効果として、自己の権利にもとづいて求償することができる範囲内において、債権の効力および担保としてその債権者が有していたいっさいの権利を行使することができる(民法501条)。したがって、(1)は正しい。#弁済をするについて正当な利益を有する者は、弁済によって当然に債権者に代位することができ、これを法廷代位という(民法500条)。したがって、(2)は正しい。#弁済するについて正当な利益を有しない者は、その弁済と同時に債権者の承諾を得て債権者に代位することができ、これを任意代位という(民法499条)。したがって、(3)は正しい。#第三者が弁済によって債務者に対して求償権を取得した場合には、その求償権を確保するため、債権者が債務者に対して有していた権利は求職権の範囲内で弁済者に移転するので、代位弁済によって全部の弁済を受けた債権者は、債権証書およびその占有する担保物を代位者に交付することを要する(民法503条1項)。したがって、(4)は誤りであり、これが本問の正解である。#弁済者が債権の一部のみを弁済した場合には、一部のみについて代位を生じ、この場合には、代位者はその弁済をした価額に応じて債権者とともにその権利を行使することとなる(民法502条1項)。したがって、(5)は正しい。
SECT001,Q0240,第一章,融資先の預金等に対する差押えと相殺について、誤っているものは次のうちどれですか。,預金に差押えがあったことにより融資先が賃金の期限の利益を失った場合には、銀行は預金の期限の利益を放棄して、直ちに相殺することができる。,差し押えられた預金を取立権が発生した後に相殺する場合には、相殺通知は預金者または差押債権者のいずれに対して行っても差し支えない。,預金に差押えがあった後に当座貸越が発生した場合には、銀行はその貸越金を自働債権として相殺することはできない。,不渡異議申立預託金に差押えがあった場合には、銀行は、その預託金を受働債権として相殺することができない。,差押えがあった預金と手形貸付金を相殺した場合には、手形は融資先に交付する必要がある。,4,不渡異議申立預託金に差押えがあった場合には、銀行は、その預託金を受働債権として相殺することができない。,融資先の預金に差押えがあった場合には、融資先は銀行に対するいっさいの債務について当然に期限の利益を消失するので(銀行取引約定書(旧ひな型)5条1項3号)、銀行は、預金について期限の利益を放棄して相殺適状を生じさせ、ただちに相殺することができる(最判昭和45・6・24)。したがって、(1)は正しい。#差押債権者が取立権を取得した後に銀行が差し押さえられた預金を相殺する場合には、相殺通知は預金者または差押債権者のいずれに対して行っても良いと解されている(最判昭和39・10・27、最判昭和40・7・20)。したがって、(2)は正しい。#支払の差止を受けた第三債務者は、その後に取得した債権による相殺をもって差押債権者に対抗することができないとされているので(民法511条)、銀行は預金に差押えがあった後に発生した当座貸越金を自働債権としてその預金を相殺することはできない。したがって、(3)は正しい。#異議申立預託金は、特定の手形債権の支払を担保してその信用を維持する目的のもとに提供されるものではなく、また支払拒絶事由の不存在が確定したときは手形債権者に対する支払に充てられるべきものとする趣旨を当然に含めて預託されるものでもないので、銀行が手形債務者(融資先)に対して有する反対債権を自働債権とし、異議申立預託金を受働債権として相殺することができる(最判昭和45・6・18ほか)。したがって、(4)は誤りであり、これが本問の正解である。#相殺済みの債権証書は総裁の目的となった預金の預金者に返還するのが原則であるが、預金に差押えがあっても預金者が差押債権者に変更されるわけではないから、手形貸付金を自働債権とし、差し押えられた融資先の預金を受働債権として相殺する場合には、手形は、差押債権者ではなく融資先に返還することを要する。したがって、(5)は正しい。
SECT001,Q0250,第一章,債務者の死亡と銀行の権利施行について、正しいものは次のうちどれですか。,相続人が限定承認をした場合には、保証人の責任も縮減される。,相続人が複数人いる場合には、銀行は各相続人に、その法定相続分に応じて履行を請求することができる。,相続人が複数人いる場合には、各相続人は相続債務につき連帯債務を負う。,相続人間で、相続人の1人が他の相続人の相続債務を全額引き受ける旨の合意がなされると、銀行はその合意に拘束される。,相続人の全員が相続の放棄をし、相続人が不存在となった場合には、銀行は相続財産から回収することはできない。,2,相続人が複数人いる場合には、銀行は各相続人に、その法定相続分に応じて履行を請求することができる。,限定承認は、相続人の相続債権者に対する責任を相続財産の範囲に限定するもので(民法922条)、この範囲を超える債務を消滅させるものではないので、相続財産から全額の回収ができない場合には、銀行は、保証人に対して保証債務の履行を請求することができる。したがって、(1)は誤りである。#相続人が複数いる場合には、借入金債務のような可分債務は法律上当然に分割され、各共同相続人がその相続分に応じて義務を承継すると解されているので(大決昭和5・12・4、最判昭和29・4・8)、銀行は、各相続人に対しその相続分に応じて履行を請求することができる。したがって、(3)は誤りであり、(2)は正しく、これが本問の正解である。#遺産分割の対象となるものは被相続人の有していた積極財産のみであり、消極財産たる金銭債務が、相続開始と同時に共同相続人にその相続分に応じて当然分割されるので(東京高決昭和37・4・13)、共同相続人間で借入金債務について遺産分割協議が成立しても、銀行は、その協議内容に拘束されず、各相続人に対しその相続分に応じて履行を請求することができる。したがって、(4)は誤りである。#相続人の全員が相続の放棄をし、相続人が不在となった場合には、家庭裁判所によって選任された相続財産の管理人が相続財産を換価処分し、これを相続債権者に弁済することとなる(民法951条～959条)。したがって、(5)は誤りである。
[EOF],,,,,,,,,,,
