章番号,問題番号,分類名称,問題文,選択肢１,選択肢２,選択肢３,選択肢４,選択肢５,解答番号,解答,解説
SECT003,Q0110,第三章,預金者Aの共同相続人の1人であるBが相続預金の払戻請求をした場合の銀行の対応について、正しいものは次のうちどれですか。,相続預金は不可分債権であるから、Bが相続人全員のために預金全額の払戻請求をした場合には、銀行はこれに応じなければならない。,Bが、「他の相続人の承諾を得ている」旨申し述べた場合には、銀行は預金全額の払戻請求に応じて差し支えない。,判例によれば、Bの法定相続分についての払戻請求であっても、銀行はこれに応じることはできない。,銀行は、Aが死亡した事実を知っている場合には、書面による届出の前であっても、Bからの預金全額の払戻請求に応じるべきではない。,Bが、Aの葬儀費用として預金全額の払戻請求をした場合には、銀行はこれに応じなければならない。,4,銀行は、Aが死亡した事実を知っている場合には、書面による届出の前であっても、Bからの預金全額の払戻請求に応じるべきではない。,多数人が1個の不可分給付を目的とする債権を有する関係(不可分債権)においては、各債権者は総債権者のために履行を請求することができるが(民法428条)、預金債権は性質上可分な金銭債権であるから、Bが単独で全員のために払戻請求をすることはできない。したがって、(1)は誤りである。#銀行実務では、相続についてのトラブルを避けるため、遺産分割協議前の相続預金については、相続人全員の合意による請求でないかぎり、払戻しを拒否する取扱いが実務慣習である。そのため、相続預金の払戻しに際しては相続人全員の連署による同意書を徴求するのが一般的であるが、この同意書には各相続人の実印を押印することを求めたうえ、印鑑登録証明書を添付してもらうことにより各相続人の意思を確認するのが実務の大勢である、したがって、(2)は誤りである。#判例は、預金債権のような性質上可分な金銭債権は相続開始と同時に、共同相続人に相続分に応じて当然に分割承継されるとしているので(最判昭和29・4・8)、Bがその法定相続分について払戻請求をした場合には、これに応じて差し支えない。したがって、(3)は誤りである。#銀行は預金者が死亡してもその事実をただちに知ることができない場合が多いので、相続預金が預金証書・通帳および届出印の持参者に支払われてしまうということもありうる。その場合でも、銀行が預金者の死亡について善意・無過失であるかぎり、債権の準占有者に対する弁済(民法478条)として免責されるが(東京地判昭和56・11・27)、たとえ書面による死亡の届出がなされていなくても、銀行が預金者の死亡の事実を知っている場合には、Bからの相続預金全額の払戻請求に応じるべきではない。したがって、(4)は正しく、これが本問の正解である。#預金者が死亡した場合、葬儀費用の支払にあてるため、相続預金の便宜払いを求められることは少なくない。その場合でも、預金者の死亡の事実と払戻請求をしている者が法定相続人であることが確認できれば、その相続分の範囲内で応じるのが一般的であるが、相続預金全額の払戻請求に応じる義務はない。したがって、(5)は誤りである。
SECT003,Q0120,第三章,当座勘定取引の強制解約について、誤っているものは次のうちどれですか。,銀行は、その都合によっていつでも当座勘定取引を解約することができる。,取引先が手形交換所の取引停止処分を受けたときは、銀行はただちに当座勘定取引を解約しなければならない。,解約通知は、口頭によることもできるが、実務では配達証明付内容証明郵便によるのが一般的である。,銀行は、当座勘定取引の解約に際し、未使用の手形・小切手用紙を回収する法的義務を負わないと解されている。,取引先が行方不明で解約通知が到達しないことが事前に判明している場合には、通知を省略して差し支えない。,5,取引先が行方不明で解約通知が到達しないことが事前に判明している場合には、通知を省略して差し支えない。,当座勘定取引契約は委任を中心とする契約であるから、当事者の一方の都合でいつでも解約することができ(民法651条1項)、当座勘定規定でもその旨を確認している(同規定23条1項)。したがって、(1)は正しい。#銀行は、手形交換所の取引停止処分を受けた者とは、取引停止処分日から起算して2年間、当座勘定取引および貸出取引(債権保全のための貸出は除く)をすることができないので(東京手形交換所規則62条2項)、取引先が取引停止処分を受けた場合には、銀行はただちに当座勘定取引契約を解約しなければならない。したがって、(2)は正しい。#当座勘定取引契約の解約の意思表示は、それ自体としてはなんらの方式も必要としないが、後日の紛争に備えるためには、書面によることが適当であり、実務上は配達証明付内容証明郵便によるのが一般的である(当座勘定取引規定23条1項ただし書参照)。したがって、(3)は正しい。#銀行が当座勘定取引を解約する場合、未使用の手形・小切手をそのまま放置することは妥当ではないので、できるだけその回収に努めるべきであるが(当座勘定取引規定24条2項)、銀行にはそれらを回収する法的義務はないものと解されている(最判昭和59・9・21)。したがって、(4)は正しい。#銀行が解約の通知を届出の住所にあてて発信した場合には、その通知が到達しなくても、通常到達すべき時に到達したものとみなされるが(当座勘定取引規定23条2項)、取引先が行方不明で解約通知が不送達となることが事前にわかっているからといって、銀行は解約の通知を省略することはできない。したがって、(5)は誤りであり、これが本問の正解である。
SECT003,Q0130,第三章,当座勘定取引先の死亡前の振出にかかる小切手の支払について、正しいものは次のうちどれですか。,商行為の委任による代理権は当事者の死亡によって消滅しないので、銀行は取引先の死亡後においても当該小切手について支払義務を負う。,取引先が死亡すると当座勘定取引は相続人に承継されるので、銀行は取引先の死亡後においても当該小切手について支払義務を負う。,取引先が死亡した場合には、当座勘定取引は終了するので、銀行は取引先の死亡後は当該小切手の支払義務を負わない。,振出人が死亡しても小切手の効力に影響を及ぼさないので、銀行は取引先の死亡後においても当該小切手について支払義務を負う。,取引先の相続人からとくに依頼を受けた場合でも、銀行は取引先の死亡後は当該小切手の支払に応じないのが一般的である。,3,取引先が死亡した場合には、当座勘定取引は終了するので、銀行は取引先の死亡後は当該小切手の支払義務を負わない。,当座勘定取引契約は、委任を中心とする契約であるから、取引先の死亡により終了し(民法651条1項)、相続人に承継されない。#小切手法33条は「振出ノ後振出人ガ死亡シ又ハ行為能力ヲ失フモ小切手ノ効力ニ影響ヲ及ボスコトナシ」と定めており、通説も、銀行は取引先の死亡等に関係なく、取引の終了前に振り出された小切手を支払って当座勘定から引き落とすことができると解されているが、銀行は、事故防止のため、取引の終了前に振り出された小切手であっても、その支払義務を負わないこととしている(当座勘定取引規定24条1項)。#しかし、銀行には取引終了後の善処義務(民法654条)があり、また取引先が死亡しても相続人は原因債務の支払義務を免れるわけではないから、取引債の相続人からとくに依頼を受けた場合には、その小切手の支払に応じることがある。#したがって、(1)、(2)、(4)、(5)は誤りであり、(3)は正しく、これが本問の正解である。
SECT003,Q0140,第三章,滞納処分による預金の差押えについて、誤っているものは次のうちどれですか。,滞納処分による差押えについては、民事執行法による差押えの場合と異なり、執行に際して債務名義を要しない。,差押えの効力は、差押前に発生している預金利息にも当然に及ぶ。,定期預金が差し押さえられた場合には、銀行は満期の到来前においては徴収職員の取立に応じる必要はない。,民事執行法による差押えが先行している預金に対し、滞納処分による差押えがなされた場合には、銀行は差し押さえられた預金の全額を供託しなければならない。,預金が差し押さえられた場合には、銀行は、預金者に対して当該預金を払い戻すことができなくなる。,2,差押えの効力は、差押前に発生している預金利息にも当然に及ぶ。,国税の徴収は、一般の債権と異なり租税を賦課する税務長官の手によって自らその実現を図る自力執行制度を取っており、滞納処分による差押えは、徴収職員が行政処分として執行する強制行為であるから、民事執行法による差押えの場合と異なり、執行に際して債務名義を要しない(民事執行法22条参照)。したがって、(1)は正しい。#預金元本を差し押さえた場合には、差押えの効力は差押後に生じる利息に及ぶが(国税徴収法52条2項ただし書)、差押前に生じた利息には及ばないと解されている(大判大正5・3・8)。したがって、(2)は誤りであり、これが本問の正解である。#取立権を有する差押債権者は、差し押えた預金の取立に必要な範囲で預金者が銀行に対して有するいっさいの権利を行使することができるが、預金者はもともと定期預金の期限前解約権を有していないので、銀行は定期預金の満期前に差押債権者から払戻請求を受けても、満期が到来するまでこれに応じる必要はないと解されている(東京地判平成10・12・24)。したがって、(3)は正しい。#民事執行法による差押えが滞納処分による差押えに先行する場合には、差押債権者および滞納処分権者のいずれも優先権を主張することができず、この場合、第三債務者たる銀行は、差し押えられた預金の全額に相当する金銭を供託しなければならない(滞納処分と強制執行等との手続の調整に関する法律36条の6第1項)。したがって、(4)は正しい。#第三債務者たる銀行は、預金の差押えを受けたときは、その範囲において預金者に対する履行を禁止されるので、債権差押通知書の送達を受けた後に預金者に対して差し押えられた預金を払い戻しても、その払戻しをもって差押債権者である租税債権者に対抗することはできない(民法481条1項、国税徴収法基本通達第62条関係30)。したがって、(5)は正しい。
SECT003,Q0150,第三章,預金保険制度について、誤っているものは次のうちどれですか。,預金保険制度における保険金支払い等の原資となる保険料は、対象金融機関が預金量等に応じて、毎年、預金保険機構に納付している。,個人事業主については、事業用の預金と事業用以外の預金が同一人の預金として名寄せされる。,当座預金、無利息の普通預金などの決済用金は、預金保険で全額保護されている。,借名預金や架空名義預金は、預金保険の対象とならない。,金融機関が破綻すると、預金保険の対象とならない外貨預金については、預金者はいっさい支払を受けることができなくなる。,5,金融機関が破綻すると、預金保険の対象とならない外貨預金については、預金者はいっさい支払を受けることができなくなる。,預金保険制度の原資となる保険料は、対象金融機関が預金量等に応じて、毎年、預金保険機構に納付している(預金保険法50条~51条の2)。したがって、(1)は正しい。#金融機関が破綻した場合、付保預金額を算定するためには同一の預金者が破綻金融機関に有する複数の預金口座を合算する作業が必要になるが、個人事業主については、事業用の預金等と事業用以外の預金等は、同一人の預金等として名寄せされる。したがって、(2)は正しい。#預金保険の対象となる預金等のうち、当座預金、無利息の普通預金などの決済用預金(無利息、要求払い、決済サービスを提供できるという3つの要件を満たす預金)に該当するものは、預金保険で全額保護されている(預金保険法54条の2第1項)。したがって、(3)は正しい。#借名預金や架空名義預金は、預金保険の対象から除外されている(預金保険法54条1項、同法施行令6条1号)。したがって、(4)は正しい。#金融機関が破綻した場合、保険対象とならない外貨預金については、破綻金融機関の財産の状況に応じて、倒産手続によって弁済金・配当金として支払いを受けることとなる。なお、預金保険機構が概算払いの実施を行う場合には、預金者は弁済金・配当金の受取りを待たずに、早期にその一部を回収することも可能となる(預金保険法70条)。したがって、(5)は誤りであり、これが本問の正解である。
SECT003,Q0160,第三章,法人と融資取引を行う場合の取引の相手方について、誤っているものは次のうちどれですか。,学校法人と取引をする場合には、理事長を取引の相手方とする。,取締役会を設置している株式会社と取引をする場合には、代表取締役を取引の相手方とする。,宗教法人と取引をする場合には、代表役員を取引の相手方とする。,取締役会を設置していない株式会社と取引をする場合において、代表取締役が選任されていない場合には、取締役全員を取引の相手方とする。,医療法人と取引をする場合には、理事長を取引の相手方とする。,4,取締役会を設置していない株式会社と取引をする場合において、代表取締役が選任されていない場合には、取締役全員を取引の相手方とする。,学校法人には5人以上の理事が置かれ、そのうちの1人は理事長となる(私立学校法35条)。各理事は単独で学校法人を代表するが、理事長以外の理事については寄付行為により代表権を制限することができ(同法37条1項)、現実には代表権の行使は理事長が行うとするのが一般的である。したがって、(1)は正しい。#取締役会を設置している株式会社では、取締役のうちから取締役会によって選定された代表取締役が株式会社を代表する(会社法362条2項・3項)。したがって、(2)は正しい。#宗教法人には3人以上の責任役員が置かれ、そのうちの1人が代表役員となり、宗教法人を代表する(宗教法人法18条1項-3項)。したがって、(2)は正しい。#取締役会を設置していない場合株式会社では、代表取締役その他株式会社を代表する者の定めがない場合には、各取締役が単独で会社を代表する(会社法349条1項・2項)。したがって、(4)は誤りであり、これが本問の正解である。#医療法人には、原則として3名以上の理事が置かれ(医療法46条の2第1項本文)、そのうちの1人が理事長となり、医療法人を代表する(同法46条の4第1項)。理事が1人だけの法人も認められているが(同法46条の2第1項ただし書)、この場合には、その理事は理事長とみなされる(同法46条の3第2項)。したがって、(5)は正しい。
SECT003,Q0170,第三章,証書貸付について、正しいものは次のうちどれですか。,証書貸付の法的性質は、金銭の消費貸借であり要物契約である。,証書貸付債権は、債務者の承諾を得なければ譲渡することができない。,証書貸付債権を担保するための抵当権は、金銭を交付する前に設定することができない。,証書貸付の方法で融資を実行した場合には、銀行は、債務者振出の約束手形を担保取得することはできない。,契約証書は、公的証書により作成しなければならない。,1,証書貸付の法的性質は、金銭の消費貸借であり要物契約である。,証書貸付の法的性質は、金銭の消費貸借契約(民法587条)であり、消費貸借契約は、相手方に金銭その他のものを交付することによって成立する要物契約と解されている。したがって、(1)は正しく、これが本問の正解である。#債権は原則として譲渡性を有するので(民法466条1項)、銀行は債務者の承諾を得ることなく自由に証書貸付債権を他の者に譲渡することができるが、契約書においてもその旨規定しているのが一般的である。したがって、(2)は誤りである。#抵当権の設定を受けて証書貸付を行う場合、消費貸借の要物性の理論を厳格に解釈すると、金銭消費貸借契約の締結と同時に取引先に融資代り金を交付し、その後に抵当権設定登記をすべきことになる。しかし、判例は古くから、実務で行われているように、まず金銭消費貸借契約証書を作成し、抵当権設定登記が終了したことを確認してから貸付を実行して融資代り金を交付する場合にも、抵当権は有効に成立すると解している(大判明治38・12・6、大判昭和5・1・19)。したがって、(3)は誤りである。#手形併用証書貸付においては、証書貸付の実行に際し、金銭消費貸借契約証書のほか、担保のために債務者振出の手形が銀行に差し入れられる。したがって、(4)は誤りである。#金銭消費貸借契約証書は、契約当事者が作成する私署証書による場合と、公証人がその権限にもとづいて作成する公正証書による場合とがあり、公正証書は私署証書より強い効力を有するが、実務においては私署証書を利用するのが一般的である。したがって、(5)は誤りである。
SECT003,Q0180,第三章,手形貸付について、誤っているものは次のうちどれですか。,手形貸付に際して銀行に差入を受ける約束手形は、単名手形と呼ばれる。,銀行は、手形貸付においては手形債権と貸金債権を併用するが、そのいずれを先に行使するかは銀行の任意である。,手形貸付において債務者から差入を受ける手形は、手形本来の機能のほかに、債権証書の役割も有している。,手形書替の際に旧手形を返還すると、貸金債権の同一性が失われる。,手形債権が時効によって消滅しても、貸金債権は当然には消滅しない。,4,手形書替の際に旧手形を返還すると、貸金債権の同一性が失われる。,手形貸付においては、貸付先の振り出した約束手形が銀行に差し入れられるが、この手形は、手形債務者として手形に署名しているのが融資先1名であることから、単名手形といわれる。したがって、(1)は正しい。#銀行は、手形貸付においては、手形の徴求によって手形債権と金銭消費貸借上の債権である貸金債権を併有することになるが、そのいずれを先に行使するかは銀行の任意である(大判大正5・9・20、銀行取引約定書(旧ひな型)2条)。したがって、(2)は正しい。#手形貸付においては、金銭消費貸借契約証書を併用しないのが一般的であるが、これは、銀行を受取人とする手形の徴求によって、金銭消費貸借契約の存在が推定され、また、手形金額・支払期日・支払場所の記載から、貸付金額・弁済期日・弁済場所が推定されるからである。したがって、(3)は正しい。#手形の書替の際して旧手形を返還すると、手形債権は同一性を失うが(最判昭和29・11・18)、手形の原因関係である金銭消費貸借上の債権については、書替により旧手形を返還しただけでは更改とならず、同一性を失わないと解されている(東京地判平成8・9・24)。したがって、(4)は誤りであり、これが本問の正解である。#原因債権と手形債権は、法律上は別個の債権であり、また手形債権の消滅時効期間は3年間(手形法70条1項・77条1項8号)であるのに対して、貸付債権の消滅時効期間は5年間(商法522条)であるから、手形債権が時効により消滅しても、貸付債権が当然に消滅するということにはならない。したがって、(5)は正しい。
SECT003,Q0190,第三章,取引先B社の依頼により割り引いた「振出人をA社、受取人兼第一裏書人をB社」とする約束手形が不渡りとなった場合の銀行の権利について、正しいものは次のうちどれですか。,A社に対する手形債権が時効消滅した場合には、銀行はB社に対して買戻請求権を行使することができなくなる。,B社に対して行使することができる買戻請求権の金額は、手形面記載の金額から割引料相当額を差し引いた金額である。,B社に対する買戻請求権の消滅時効期間は、満期日より3年である。,銀行はB社に対し、A社が主債務者となっているすべての割引手形について買戻請求権を行使することができる。,B社に対する買戻請求権と預金債権を相殺する場合には、銀行は、同時に手形を返還しなければならない。,4,銀行はB社に対し、A社が主債務者となっているすべての割引手形について買戻請求権を行使することができる。,割引手形の買戻請求権は、銀行取引約定書の特約にもとづいて発生する手形法外の権利であるから、割引手形の主債務者(約束手形の振出人・為替手形の引受人)に対する手形債権が時効により消滅しても、買戻請求権は消滅しないと解されている(横浜地判昭60・5・8)。したがって、(1)は誤りである。#銀行が、割引手形の満期日以降に行使することができる買戻請求権の金額は、手形面記載の金額である(銀行取引約定書(旧ひな型)6条1項・2項)。したがって、(2)は誤りである。#割引手形の買戻請求権の消滅時効期間は、買戻しが手形の再売買と解されていることから5年である。信用金庫等の非商人が割引を行った場合でも、手形に関する債権として商行為にもとづく債権となるので5年(商法501条4号・522条)となる。したがって、(3)は誤りである。#割引手形の主債務者が満期に手形を支払わなかったときは、その者が主債務者になっている全部の割引手形について当然に買戻請求権を行使することができる(銀行取引約定書(旧ひな型)6条1項)。したがって、(4)は正しく、これが本問の正解である。#銀行が原因債権である割引手形の買戻請求権を自働債権として相殺する場合には、手形の呈示または交付は必要ではないが、取引先は手形と引換えに買戻債務を履行するという同時履行の抗弁権を有するので(最判昭和35・7・8)、銀行は相殺と同時に相殺済手形を返還することは困難なので、銀行取引約定書(旧ひな型)8条1項において、同時には手形の返還を要しない旨の特約をしている。したがって、(5)は誤りである。
SECT003,Q0200,第三章,保証契約について、誤っているものは次のうちどれですか。,保証契約の当事者は、債権者、債務者および保証人である。,保証契約は、書面でしなければその効力を生じない。,保証契約は、融資契約の成立後においても締結することができる。,主債務者の保証委託がない場合でも、保証契約は有効に成立する。,取締役会を設置していない株式会社が、その取締役の個人債務について保証する場合には、株主総会の承認を要する。,1,保証契約の当事者は、債権者、債務者および保証人である。,保証契約は、債権者と保証人との間で締結されるものであるから、保証人が債務者の委託を受けて保証をする場合でも、債務者は保証契約の当事者とならない。債務者の委託の有無は、保証人の債務者に対する求償権の範囲に影響を及ぼすだけで(民法459条・462条)、保証契約の効力になんらの影響を及ぼすものではない。したがって、(4)は正しく、(1)は誤りであり、これが本問の正解である。#保証契約は無償で、情義にもとづいて行われることが多いことや、保証契約の際には保証人に対し現実に履行を求めることとなるかどうかが不確定であり、保証人が自己の責任を十分に認識していない場合が少なくないことなどから、保証契約は、書面でしなければ、その効力を生じないとされている(民法466条2項)。したがって、(2)は正しい。#融資契約と保証契約は別個の契約であるから、両者は必ずしも同時に締結する必要はなく、融資契約成立の後に締結した保証契約も有効である。したがって、(3)は正しい。#株式会社がその取締役の債務を保証する場合、取締役会を設置している会社においては、取締役会の承認を受けることが必要であるが、取締役会を設置していない会社においては、株主総会の承認を受けることが必要である(会社法356条1項3号・365条)。したがって、(5)は正しい。
SECT003,Q0210,第三章,貸金を主債務とする個人の根保証契約(貸金等根保証契約)について、正しいものは次のうちどれですか。,貸金等根保証契約において、元本確定期日の定めがない場合には、元本確定期日は、当該根保証契約を締結した日から3年を経過する日となる。,保証人は、被保証債務の元本が極度額を超えた分についてもその履行をする責任を負う。,貸金等根保証契約は、極度額および元本確定期日を定めなければ、その効力を生じない。,元本確定期日の当日に貸付が行われた場合、保証人は、その貸付について保証債務を負う。,貸金等根保証契約の保証人が死亡しても、被保証債務の元本は確定しない。,1,貸金等根保証契約において、元本確定期日の定めがない場合には、元本確定期日は、当該根保証契約を締結した日から3年を経過する日となる。,貸金等根保証契約において元本確定日の定めがない場合には、その元本確定期日は、契約の締結の日から3年を経過する日となる(民法465条の3第2項)。したがって、(1)は正しく、これが本問の正解である。#貸金等根保証契約の保証人の責任は極度額を限度とするが、この極度額は主たる債務の元本のほか、その利息、損害金等(民法447条1項参照)を含むものとして定めなければならないものとされている(同法465条の2第1項)。したがって、(2)は誤りである。#貸金等根保証契約は、極度額を定めなければ、その効力を生じない(民法465条の2第2項)。一方、元本確定期日を定めなければ、その元本確定期日は、法律上当然に被保証契約の締結の日から3年を経過する日となるが(同法465条の3第2項)、貸金等根保証契約の効力が生じないというわけではない。したがって、(3)は誤りである。#元本が確定するのは元本確定期日が到来した時、すなわち元本確定期日の午前零時であると解されるので、元本確定期日の当日に貸付が行われた場合、保証人は、その貸付分については保証債務を負わないことになる。したがって、(4)は誤りである。#貸金等根保証契約は、「主たる債務者または保証人が死亡した」ことをもって元本確定事由の1つとしているので(民法465条の4第3号)、保証人が死亡した場合には、主たる債務の元本は確定する。したがって、(5)は誤りである。
SECT003,Q0220,第三章,支払承諾(債務保証)取引について、誤っているものは次のうちどれですか。,支払承諾は、銀行が取引先から委託を受けて、取引先が第三者に対して負担する債務を保証する取引である。,支払承諾取引は、銀行法上、銀行の付随業務と位置付けられている。,銀行が保証債務をすると、銀行は取引先に対して求償権を取得する。,保証書に定められる保証債務履行請求期限の法的性質は、除斥期間と解されている。,事前求償権の行使の際に民法上認められている求償債務者の抗弁権を放棄させる旨の特約は、公序良俗に反し、その効力を生じないと解されている。,5,事前求償権の行使の際に民法上認められている求償債務者の抗弁権を放棄させる旨の特約は、公序良俗に反し、その効力を生じないと解されている。,支払承諾(債務保証)とは、銀行が取引先の委託にもとづき、取引先のために債務の保証または手形の保証などを行い、その対価として保証料を受け取る取引である。したがって、(1)は正しい。#「債務の保証または手形の引受け」は、銀行業に付随する業務として、銀行法などに規定されている(銀行法10条2項1号、信用金庫法53条3項1号ほか)。したがって、(2)は正しい。#銀行が債権者に対して保証債務を履行した場合には、取引先に対して求償権を取得することとなる(民法459条1項、支払承諾約定書7条)。したがって、(3)は正しい。#保証書の発行に際しては、債権者の有する保証債務履行請求権の行使期間を設けておくことが原則であるが、その法的性質は除斥期間(一定の期間の経過によって、当然に権利を消滅させる制度)であると解されている。したがって、(4)は正しい。#支払承諾約定書では、銀行が事前求償権を行使する場合、取引先は銀行に対して求償権に付着している民法461条の抗弁権を主張しない旨を特約している(同約定書8条3項)。支払承諾も、与信業務の一種である以上、取引先に信用悪化の徴候がみられる場合には、銀行が事前協商権を行使し、取引先の銀行に対する預金債権と相殺して、後日、保証債務の履行によって被るおそれのある損害の発生を未然に回避することを期待するのも合理的であることから、このような合意も契約自由の原則上、一般に有効であると解されている。したがって、(5)は誤りであり、これが本問の正解である。
SECT003,Q0230,第三章,預金担保について、正しいものは次のうちどれですか。,預金に質権の設定を受ける場合には、預金証書や通帳の引渡しを受けなければその効力を生じない。,債務者以外の第三者の自行預金に質権の設定を受ける場合には、同時に担保提供者を連帯保証人としなければ、質権は成立しない。,時効預金担保では、担保差入証に確定日付を付すことにより、第三者対抗要件を具備することができる。,担保定期預金が利息を元加して書替された場合には、質権は書替後の定期預金に及ばない。,預金担保貸付の課金と担保預金との相殺については、民法の債権の準占有者に対する弁済の規定は推進適用されない。,3,時効預金担保では、担保差入証に確定日付を付すことにより、第三者対抗要件を具備することができる。,一般の指名債権については、必ず債権証書が存在するわけではなく、また、何が債権証書に該当するかが明確でない場合がある。そのため、預金債権のように、その譲渡に証書の交付を要しない指名債権を質権の目的とする場合には、その債権に債権証書があるときでも、その証書の交付を質権設定の効力発生要件とはしないものとしている(民法363条参照)。したがって、(1)は誤りである。#第三者提供の自行預金に質権の設定を受ける場合には、実務では、担保提供者に同時に連帯保証債務を負担してもらい、担保預金に差押えがあったときでも、保証債権による相殺をもって対抗できるようにしているのが一般的である(最判昭和45・6・24参照)。しかし、質権設定契約と保証契約は別個の契約であるから、担保提供者を同時に連帯保証人としなければ、質権が成立しないということではない。したがって、(2)は誤りである。#一般の指名債券質では、質権の設定を第三債務者その他の第三者に対抗するためには、まず第三債務者への通知・承諾が必要であり、第三債務者以外の第三者に対抗するためには、さらにその通知・承諾に確定日付を要する(民法364条1項・467条)。しかし、質権者自身が第三債務者である自行預金担保の場合は、質権設定契約があれば、当然、第三債務者の承諾はあるものといえるので、別に通知・承諾は不要であり、確定日付もこの預金担保差入証にあれば足りるとされている。したがって、(3)は正しく、これが本問の正解である。#判例は、担保預金の書替に際し、定期預金の名義を仮名から本名に改め、質入預金を併合し、期間・利率を変更し、既経過利息を払い戻すなどの事情があっても、質権は書替後の定期預金に及ぶものと解しており(最判昭和40・10・7)、預金担保差入証でも、担保預金が併合、分割、減額または利息元加されても、また期間・利率が変更されても、書替後の預金に質権の効力が及ぶ旨を明記している。したがって、(4)は誤りである。#期日相殺を前提に預金担保貸付をすることは、実質的には定期預金の期日前払戻しと同視することができるから、銀行が貸付時に相当の注意義務を尽くしていれば、債権の準占有者に対する弁済の規定(民法478条)が類推適用されると解されている(最判昭和59・2・23)。したがって、(5)は誤りである。
SECT003,Q0240,第三章,甲銀行と取引先(債務者)Aとの間の根抵当権設定契約で被担保債権の範囲を「銀行取引による債権」「手形・小切手上の債権」とした場合、根抵当権で担保されないものは、次のうちどれですか。,Aに対する当座貸越債権,Aとの支払承諾(債務保証)取引にもとづく求償権,甲銀行がAとの間の保証契約により取得した保証債権,第三者の甲銀行に対する債務をAが債務引き受けした場合におけるAの引受債務,甲銀行が第三者との取引によって取得したAが振り出した手形上の債権,4,第三者の甲銀行に対する債務をAが債務引き受けした場合におけるAの引受債務,現行は、銀行法10条によって営むことができる業務が法定されており、「銀行取引」といえば、一般に法定された銀行の業務に関する取引を意味するものであるから、銀行と債務者との間の取引によって生じた債権は、その取引が銀行の業務に関連してされたものと認められるかぎり、被担保債権の範囲を「銀行取引による債権」として設定された根抵当権によって担保される。これは、信用金庫、信用組合その他、その業務の範囲が法定されている金融機関の業務上発生する債権についても同様である。#当座貸越取引から生じた当座貸越債権、支払承諾(債務保証)取引から生じた求償権は、いずれも法定された銀行の業務に関する取引によって生じた債権であるから、被担保債権の範囲を「銀行取引による債権」として設定された根抵当権によって担保される。#また、銀行が債権者として根抵当債務者と保証契約を締結することは、銀行法10条2項に規定する「その他の銀行業に付随する業務」にあたるものと解されているので、保証債権も、被担保債権の範囲を「銀行取引による債権」として設定された根抵当権によって担保される(最判平成5・1・19)。一方、銀行の取引先Aが他の取引先Bのために、Bが銀行に対し負っている債務を引き受けても、Aの引受債権は、被担保債権の範囲を「銀行取引による債権」として設定された根抵当権によって当然には担保されない。これを担保させるためには、「平成〇年〇月〇日債務引受(旧債務者B)にかかる債権」というように、特定債権として被担保債権の範囲に追加しなければならない(民法398条の4第1項)。#なお、債務者が振出、引受、裏書または保証をした手形が第三者を通じてr銀行の所持するところとなった場合、銀行は債務者に対して手形上の請求権を取得するが、このような回り手形による請求権は、銀行取引より直接生じる債権ではない。しかし、回り手形による請求権についても、被担保債権の範囲を「手形上の債権」と定めれば、根抵当権の被担保債権とすることができる(民法398条の2第3項)。#以上により、(1)、(2)、(3)、(5)は、被担保債権の範囲を「銀行取引による債権」「手形・小切手上の債権」として設定された根抵当債券によって担保される。#これに対し、(4)は、この抵当権によって担保されない。したがって、(4)が本問の正解である。
SECT003,Q0250,第三章,根抵当物件に対して滞納処分による差押えがあった場合について、誤っているものは次のうちどれですか。,根抵当権者が当該差押えを知った時から2週間を経過したときに根抵当権は確定する。,根抵当権の被担保権の差押えにかかる租税の優劣は、根抵当権の設定登記日と差押えの登記日の先後によって決せられる。,銀行は、銀行取引約定書の特約にもとづいて、債務者の期限の利益を請求喪失させることができる。,国税に優先する根抵当権であっても、当該根抵当権によって担保される元本の額は、根抵当権者が差押えの通知を受けたときにおける元本債権額に相当する額が限度となる。,滞納処分による差押えがあったことにより銀行の根抵当権が確定した場合でも、その後に差押えが解除されると、根抵当権は確定しなかったものとみなされる。,2,根抵当権の被担保権の差押えにかかる租税の優劣は、根抵当権の設定登記日と差押えの登記日の先後によって決せられる。,根抵当権者以外のものによって抵当不動産に対する滞納処分による差押えがされた場合には、根抵当権者が滞納処分による差押えがあったことを知った時から、2週間を経過したときに根抵当権が確定する(民法398条の20第1項3号)。したがって、(1)は正しい。#抵当権の被担保債権と租税債権の優劣は、抵当権の設定登記日と差押えの基因となった租税債権の法定納期限等の先後によって決せられる(国税徴収法16条、地方税法14条の10)。したがって、(2)は誤りであり、これが本問の正解である。#銀行取引約定書(旧ひな型)5条2項2号には、「担保の目的物について差押……があったとき」は、銀行の請求によっていっさいの債務の期限の利益を失わせることができる旨が規定されている。したがって、(3)は正しい。#租税に優先する根抵当権によって担保される債権の元本の金額は、その根抵当権者が差押えの通知を受けたときにおける債権額が限度となる(国税徴収法18条1項、地方税法14条の12第1項)。したがって、(4)は正しい。#抵当不動産について滞納処分による差押えがあったことにより根抵当権が確定した場合、その後に差押えの解除によって差押えの効力が消滅すると、根抵当権は確定しなかったものとみなされる(民法398条の20第2項)。したがって、(5)は正しい。
[EOF],,,,,,,,,,,
