章番号,問題番号,分類名称,問題文,選択肢１,選択肢２,選択肢３,選択肢４,選択肢５,解答番号,解答,解説
SECT004,Q0110,第四章,手形の善意取得について、正しいものは次のうちどれですか。,白地式裏書による手形を取得した場合でも、善意取得することができる。,手形の譲受人が善意・無重過失であれば、裏書の連続していない手形を取得した場合でも善意取得することができる。,手形の譲受人が、譲渡人が無権利者であることを知っていても、裏書により手形を取得したときは善意取得することができる。,手形が公示催告期間中である場合は、善意取得することはできない。,手形が除権決定を受けた後であっても、裏書により手形を取得した場合は善意取得することができる。,1,白地式裏書による手形を取得した場合でも、善意取得することができる。,善意取得とは、一定の要件を満たしたものは、かりに無権利者から手形を取得したとしても手形上の権利を取得することができるという制度であり、手形の流通促進・確保の観点から置かれている。#善意取得の要件の1つとして、裏書により手形を取得したことがあげられる。ただし、白地式裏書による単なる交付によっても善意取得は認められる。したがって、(1)は正しく、これが本問の正解である。#手形法によれば、裏書が連続する手形の所持人から、みずからも裏書によって手形を取得することにより善意取得は認められるとされており、裏書の連続が善意取得の要件の1つである(手形法16条2項・77条1項1号)。したがって、(2)は誤りである。#譲受人が、譲渡人が無権利者であることにつき善意・無重過失でなければ善意取得は成立しない。譲受人が、相手が無権利者であることを知っていたときは(悪意)、手形を善意取得することはできない。したがって、(3)は誤りである。#手形について除権判決(現在の除権決定)の言渡しがあったとしても、これよりも前に手形を善意取得した者は、手形上の権利を失わないとされている(最判平成13・1・25)。公示催告は除権決定に先立ち行われるため、この期間中の善意取得は可能である。したがって、(4)は誤りである。#上記判決によれば、除権決定後の手形取得は、かりに裏書が連続している手形を裏書によって取得したとしても善意取得とはならないと解される。したがって、(5)は誤りである。
SECT004,Q0120,第四章,小切手の支払呈示期間について、誤っているものは次のうちどれですか。,小切手の支払呈示期間は10日間であるが、この期間は振出日付の翌日から起算する。,振出人は、支払呈示期間を短縮または伸長することできる。,支払呈示期間の末日が休日にあたるときは、次の取引日まで伸長される。,支払呈示期間の途中に休日があっても、支払呈示期間は伸長されない。,不可抗力により支払呈示することができない場合には、支払呈示期間は伸長される。,2,振出人は、支払呈示期間を短縮または伸長することできる。,小切手の支払呈示期間は、小切手に記載された振出日付から10日間である(小切手法29条1項)。ただし、この10日間は初日不算入の原則により翌日から計算する(同法61条)。したがって、(1)は正しい。#支払呈示期間は、小切手法に定められた不変の期間であり(下記の末日が休日等の例を除く)、振出人といえどもこれを短縮したり伸長したりりすることはできない。したがって、(2)は誤りであり、これが本問の正解である。#呈示期間の末日が休日にあたるときは、次の取引日まで伸長される(小切手法60条2項・75条)。したがって、(3)は正しい。#呈示期間中の休日は、呈示期間の計算に含めて期間計算を行う。途中に休日があっても支払呈示期間が伸長されることはない。したがって、(4)は正しい。#地震等の不可抗力により支払呈示することができないときは、支払呈示期間は伸長される(小切手法47条)。したがって、(5)は正しい。
SECT004,Q0130,第四章,先日付小切手について、正しいものは次のうちどれですか。,先日付小切手を振出日付前に支払呈示しても、有効な支払呈示とは認められない。,先日付小切手は、実際の振出日と異なる日が振出日として記載されているので、無効である。,先日付小切手が振出日付前に支払呈示された場合は、銀行は振出人の承諾を得なければ支払うことができない。,先日付小切手の支払呈示期間は、小切手に記載された振出日付を基準に計算する。,先日付小切手が振出日付前に支払呈示された場合には、銀行は、それを留め置いて振出日付に支払わなければならない。,4,先日付小切手の支払呈示期間は、小切手に記載された振出日付を基準に計算する。,先日付小切手とは、実際の振出日よりも将来の日を振出日として記載された小切手をいい、記載された振出日を満期日と考えた約束手形のような機能を期待されて振り出される。ただし、小切手の法的機能が変化することはない。#先日付小切手が、振出日付前に支払呈示されたときは、支払人は呈示された時に支払わなくてはならない(小切手法28条2項)。支払呈示としての効力も認められている。したがって、(1)は誤りである。#先日付小切手は、実際の振出日よりも先の日が記載されており、このような小切手は法的にも認められている(小切手の8条2項参照)。したがって、(2)は誤りである。#先日付小切手は法的にも認められた小切手であり、銀行は振出人の承諾を得ずに支払うことができる。当座勘定規定においても、記載された振出日の到来を要件とはせず、小切手が支払呈示されたときは当座勘定から支払う旨を特約している(同規定7条1項)。したがって、(3)は誤りである。#先日付小切手も、通常の小切手と同様に小切手法の適用がある。小切手は文言証券であるため、小切手上の記載を基準として法律が適用される。支払呈示期間も小切手に記載された振出日を基準に計算される。したがって、(4)は正しく、これが本問の正解である。#先日付小切手が振出日付前に支払呈示された場合、銀行にそれを留め置く義務はなく、呈示された時に支払ってよい。したがって、(5)は誤りである。
SECT004,Q0140,第四章,線引小切手について、誤っているものは次のうちどれですか。,線引は、小切手の表面に施さなければならない。,小切手の所持人は、線引を施すことができる。,一般線引も特定線引も、抹消することはできない。,特定線引は、一般線引に変更することができる。,数個の特定線引のある小切手は、原則として支払うことができない。,4,特定線引は、一般線引に変更することができる。,線引小切手とは、横線小切手ともいい、小切手独特の制度である。支払銀行は線引小切手を自分の取引先に対してしか支払わない等のルールにより、紛失や盗難があったときの不正取得者を追求しやすいようにしている。#線引小切手にするためには、小切手の表面に2本の線を引いて行う(小切手法37条2項)。したがって、(1)は正しい。#小切手に線引するのは、振出人のほか、所持人も行うことができる(小切手法37条1項)。したがって、(2)は正しい。#線引小切手は、支払を受けられるものの資格を制限しているが、勝手にこの資格を広げるような結果になる線引の抹消や変更は許されない。したがって、(3)は正しい。#一般線引の場合、支払を受けられるものの資格は取引先・銀行であるのに対して、特定線引の場合は線引により特定された銀行のみである。特定線引から一般線引への変更は資格を広げることになるため認められていない(逆は可能である)。したがって、(4)は誤りであり、これが本問の正解である。#数個の特定線引のある小切手は、2つの線引のうち1つが手形交換所の取立のためになされたものである場合を除き、支払人において支払うことができないとされている(小切手法38条4項)。したがって、(5)は正しい。
SECT004,Q0150,第四章,自己宛小切手(預手)について、正しいものは次のうちどれですか。,預手については、小切手法の規定は適用されない。,預手発行の法的性質は小切手の支払委託であると解されている。,発行依頼人からの預手の紛失届には、支払委託の取消の効力がある。,預手の発行依頼人は、発行銀行の取引先に限られない。,預手の支払が拒絶された場合には、発行依頼人は手形交換所の取引停止処分の対象となる。,4,預手の発行依頼人は、発行銀行の取引先に限られない。,自己宛小切手(預手)とは、振出人である銀行が自分自身を支払人として振り出した小切手である。もともとは、銀行が支払保証を要求されたときに支払保証に代えて発行するものであったが、実務上は、預金払戻等における現金の代わりに預手を発行することが多い。#預手は振出人が支払人を兼ねるという点で、特殊な小切手であるが、小切手法上の小切手には違いない。預手であっても小切手法の規定は適用される。したがって、(1)は誤りである。#預手発行の法的性質は、判例(東京高判昭和42・8・30)・通説は売買と解している。したがって、(2)は誤りである。#銀行と発行依頼人の間における預手の法律関係は売買であるため、銀行と発行依頼人との間に支払委託の関係はない。発行依頼人からの預手の紛失届には支払委託の取消の効力はなく、たんに事実上の注意を喚起するにすぎない。したがって、(3)は誤りである。#預手を発行するのは銀行の取引先が多いが、発行依頼人が銀行の取引先に限られるわけではない。したがって、(4)は正しく、これが本問の正解である。#預手の振出人は銀行であり、かりに預手の支払が拒絶されたとしても、たんに購入したにすぎない発行依頼人の信頼とは何ら関係がなく、発行依頼人が手形交換所の取引停止処分になることはない。したがって、(5)は誤りである。
SECT004,Q0160,第四章,手形の物的抗弁に該当するものは、次のうちどれですか。,手形の満期が未到来であるという抗弁,手形債務の発生を一定の事実にかからせる特約があるという抗弁,手形授受の原因となった売買契約が無効であったという抗弁,不法原因にもとづく手形の授受であったという抗弁,手形振出の対価としての金銭を受け取っていないという抗弁,1,手形の満期が未到来であるという抗弁,手形債務者が特定の手形所持人にだけ対抗できる抗弁を人的抗弁というのに対して、すべての手形所持人に対抗できる抗弁を物的抗弁という。#手形の満期が未到来という抗弁は、すべての手形所持人に対抗できる抗弁である。したがって、(1)が物的抗弁であり、これが本問の正解である。#手形債務の発生を一定の事実にかからせる特約があるという抗弁は、当事者間の特約にすぎない。したがって、(2)は人的抗弁である。#手形授受の原因となった売買契約は無効であったという抗弁は、売買の当事者間でしか主張できない。したがって、(3)は人的抗弁である。#不法原因にもとづく手形の授受であったという抗弁も、不法原因が当事者間においてのみ発生している。したがって、(4)は人的抗弁である。#手形振出の対価としての金銭を受け取っていないという抗弁も、手形振出における当事者間の抗弁である。したがって、(5)は人的抗弁である。
SECT004,Q0170,第四章,手形・小切手の消滅時効について、誤っているものは次のうちどれですか。,約束手形の振出人に対する請求権は、満期日から3年で時効により消滅する。,小切手の振出人に対する請求権は、呈示期間経過後3年で時効により消滅する。,為替手形の引受人に対する請求権は、満期日から3年で時効により消滅する。,手形所持人の裏書人に対する請求権は、拒絶証書の作成免除文句があるときは、満期日から1年で時効により消滅する。,裏書人の他の裏書人に対する再遡求権は、裏書人が手形の受戻しをした日から6ヵ月で時効により消滅する。,2,小切手の振出人に対する請求権は、呈示期間経過後3年で時効により消滅する。,手形・小切手には民法とは別に消滅時効期間が設けられており、手形・小切手の所持人が権利を一定期間行使しないでいると、その期間経過後は手形・小切手の権利を失う。手形・小切手の消滅時は、一般の民法上の権利を行使しない場合に比べて短期で権利が消滅するため、短期消滅時効とよばれる。#約束手形の振出人に対する手形上の権利は、満期の日から3年で消滅事項にかかる(手形法70条1項・77条1項8号)。したがって、(1)は正しい。#小切手の振出人に対する請求権(遡求権)の消滅時効期間は、手形に比べてさらに短縮されている。所持人の振出人等に対する遡求権は呈示期間経過後6ヵ月をもって消滅時効にかかる(小切手法51条)。したがって、(2)は誤りであり、これが本問の正解である。#為替手形の引受人に対する請求権は、満期の日から3年で消滅時効にかかる(手形法70条1項)。したがって、(3)は正しい。#所持人が裏書人や為替手形の振出人に対して有する遡求権は、支払拒絶証書の作成免除文句があるときは、満期の日から年で消滅時効にかかる(手形法7条2項・77条1項8号)。したがって、(4)は正しい。#裏書人の他の裏書人または為替手形の振出人に対する遡求権は、裏書人が手形の受戻しをした日、またはその者が訴訟を受けた日から6ヵ月で消滅時効にかかる(手形法70条3項・77条1項8号)。したがって、(5)は正しい。
SECT004,Q0180,第四章,不渡事由について、誤っているものは次のうちどれですか。,「民事再生法による財産保全処分中」は、0号不渡事由である。,「形式不備」は、第1号不渡事由である。,「資金不足」は、第1号不渡事由である。,「契約不履行」は、第2号不渡事由である。,「偽造」は、第2号不渡事由である。,2,「形式不備」は、第1号不渡事由である。,不渡事由は手形交換所規則・催促により3つの種類に分けられている。3つの種類ごとに不渡届の提出の要否と不渡届の種類が定められている(東京手形交換所規則63条・同施行細則77条)。3つの種類およびその特徴等は以下のとおりである。#0号不渡事由：違法な呈示でないこと等を事由とする呈示であり、不渡届の提出は不要である。代表的な例としては、形式不備、裏書不備、民事再生法による財産保全処分中、破産手続開始決定、依頼返却などがある。#第1号不渡事由：「資金不足」または「取引なし」の事由による不渡事由であり、第1号不渡届の提出を必要とする。#第2号不渡事由：0号不渡事由および第1号不渡事由以外のすべての不渡事由であり、第2号不渡届の提出を要する。代表的な例としては、契約不履行、搾取、紛失、盗難、印鑑相違、偽造、変造、金額記載方法相違、約定用紙相違などがある。#「民事再生法による財産保全処分中」は0号不渡事由である。したがって、(1)は正しい。#「形式不備」は、0号不渡事由である。したがって、(2)は誤りであり、これが本問の正解である。#「資金不足」は、第1号不渡事由である。したがって、(3)は正しい。#「契約不履行」は、第2号不渡事由である。したがって、(4)は正しい。#「偽造」は、第2号不渡事由である。したがって、(5)は正しい。
SECT004,Q0190,第四章,不渡異議申立預託金について、誤っているものは次のうちどれですか。,異議申立預託金は、委任事務処理のための前払費用と解されている。,当座取引先(異議申立依頼人)の債務者は、異議申立預託金を差し押えることができない。,異議申立預託金を譲渡・質入することは、特約により禁止されている。,異議申立預託金に対する差押命令は、当座取引と支払銀行に送達される。,異議申立提供金が支払銀行に返還された時に、異議申立預託金の弁済期が到来する。,2,当座取引先(異議申立依頼人)の債務者は、異議申立預託金を差し押えることができない。,不渡異議申立制度は、支払銀行が手形交換所に対して異議提供金を提供することにより、手形等の支払義務者の不渡処分を猶予する制度である。異議申立は、支払義務者の要請にもとづいて行われるが、支払銀行が異議申立提供金を提供するにあたり、支払義務者は支払銀行に対して異議申立提供金相当額の金銭を預託する。子の預託金が不渡異議申立預託金である。#支払銀行が異議申立を行うのは、委任にもとづく事務処理である。異議申立預託金は、委任事務処理のための前払費用の性質があると解されている。したがって、(1)は正しい。#異議申立預託金は、当座取引先がその返還請求権を有している債権であるため、当座取引先の債権者は当該請求権を差し押さえることができる。したがって、(2)は誤りであり、これが本問の正解である。#支払銀行と当座取引先との間では、預託金返還請求権について譲渡および質入を禁止する特約が結ばれている。支払銀行が発行する異議申立預託金の預り証等に記載されている。したがって、(3)は正しい。#異議申立預託金に対する差押命令は、預託返還請求権という債権に対する差押えにかかる命令であるため、保全債権の債務者(当座取引先)および第三債務者(支払銀行)に送達される(民事執行法145条3項)。したがって、(4)は正しい。#支払銀行が手形交換所から異議申立提供金の返還を受けたときは、当座取引先は支払銀行に対して異議申立預託金の返還を求めることができる。異議申立提供金が返還されたときに異議申立預託金の弁済期が到来する。したがって、(5)は正しい。
SECT004,Q0200,第四章,取引停止処分について、誤っているものは次のうちどれですか。,取引停止処分を受けるのは、6ヵ月以内に2回不渡届が提出された場合である。,取引停止処分の期間は、処分日から起算して2年間である。,取引停止処分により取引が停止されるのは、当座勘定取引および貸出取引(債権保全のための貸出を除く)である。,取引停止処分の効力は、その取引停止処分をした手形交換所以外の手形交換所の交換参加店舗にも及ぶ。,取引停止処分を受けた者が処分期間中に不渡りを出した場合でも、重ねて取引停止処分を受けることはない。,4,取引停止処分の効力は、その取引停止処分をした手形交換所以外の手形交換所の交換参加店舗にも及ぶ。,取引停止処分とは、6ヵ月以内に2回不渡届が提出された取引先に対して手形交換所の参加銀行が一定の取引を停止する制裁的な処分であり、手形・小切手の信用を維持するために設けられている。#第一回目の不渡りで不渡報告に掲載されたものについて、その不渡届にかかる手形の交換日から起算して6ヵ月以内の日を交換日とする手形にかかる2回目の不渡届が提出されたときは、その者は原則として取引停止処分に付される(東京手形交換所規則65条)。したがって、(1)は正しい。#取引停止処分の期間は、取引停止処分日から起算して2年間である(東京手形交換所規則62条2項)。したがって、(2)は正しい。#参加銀行は、取引停止処分を受けた者と当座勘定および貸出の取引をすることができない。ただし、債権保全のための貸出取引をすることは可能である(東京手形交換所規則62条2項)。したがって、(3)は正しい。#取引停止処分は手形交換所規則にもとづく制度である。手形交換所規則は一定の交換参加地域内にある金融機関(店舗)が適用対象であり、別の手形交換所に加盟している金融機関(店舗)には適用されないため、取引停止処分の効力は、その取引停止処分をした手形交換所に参加している金融機関(店舗)にしか及ばない。したがって、(4)は誤りであり、これが本問の正解である。#すでに取引停止処分を受けた者が処分期間中に不渡りを出しても、重ねて処分を受けることはない(東京手形交換所規則64条2号)。したがって、(5)は正しい。
SECT004,Q0210,第四章,為替取引の当事者の法律関係について、誤っているものは次のうちどれですか。,本支店為替においては、仕向店と被仕向店との間には委任契約の当事者の法律関係は存在しない。,振込の仕向銀行と受取人の間には、振込取引上は直接の法律関係は存在しない。,振込の被仕向銀行は、仕向銀行に対して受信した振込通知に記載された受取人名義の預金口座に振込金を入金する義務を負う。,代金取立の受託銀行は、取立依頼を受けた手形の中に身引受の為替手形があった場合には、引受のための呈示をする義務を負う。,代金取立の委託銀行は、取立依頼人に対して取立依頼を受けた手形の白地を補充する義務を負わない。,4,代金取立の受託銀行は、取立依頼を受けた手形の中に身引受の為替手形があった場合には、引受のための呈示をする義務を負う。,本支店為替の場合には、仕向店と被仕向店は、ともに人格を同じくする同一銀行の店舗間の取引になるので、契約(委任契約)の当事者としての法律関係は存在しない。#また、振込の仕向銀行と受取人の間にも、振込取引のうえでは直接の契約関係はないので、法律関係は存在しないことになる。#これに対して、振込の仕向銀行と被仕向銀行の間に為替取引契約上(委任契約)の法律関係があるので、被仕向銀行は、仕向銀行に対して受信した振込通知に記載された受取人名義の預金口座に振込金を入金記帳する義務を負う。#代金取立の受託銀行は、取立の依頼を受けた手形の中に未引受の為替手形があった場合に、その引受のための呈示をする義務を負わないことが内国為替取扱規則に定められている。#また、委託銀行の取立依頼人との権利・義務関係については、代金取立規定2条1項で、委託銀行には手形要件の白地補充義務がないことが定められている。#以上により、(1)、(2)、(3)、(5)は正しく、(4)が誤りであり、これが本問の正解である。
SECT004,Q0220,第四章,振込における仕向銀行の取扱について、正しいものは次のうちどれですか。,他店券による他行あての振込依頼を受け付けたときは、振込通知に「他店券受入れ」の旨の表示をする。,他店券による他行あての振込依頼を受け付けて、振込通知を発信した後に当該他店券が不渡りになった場合には、ただちに被仕向店に振込通知の取消依頼をする。,振込の依頼人との振込契約は、振込依頼時に被仕向店に受取人の預金口座がないときは成立り立たない。,振込の依頼人は、自店の取引先でなければならない。,同一受取人あての付帯物件付振込については、複数件の振込をまとめて1件として振込票を作成することができる。,5,同一受取人あての付帯物件付振込については、複数件の振込をまとめて1件として振込票を作成することができる。,振込資金は、現金またはこれと同一視できる預金口座からの引き落としなどに限られており、他店券による他行あての振込では、振込資金として他店券を受け入れて振込通知に「他店券受入れ」の旨の表示をすることは禁止されている。#そして、当該他店券が不渡りとなったとしても、不渡りを理由にすでに発信した振込通知の取消依頼をすることはできない。#振込依頼人との振込契約は委任契約にあるので、振込依頼時に受取人の預金口座が被仕向店になくても振込契約は成立する。なお、被仕向店において受取人の預金口座がない場合には、入金不能分として処理されるだけで振込契約が不成立ということにはならない。#また、振込の場合には、仕向店と取引のないものからの依頼を受け付けることができ、取引先に限るということはない。#ところで、付帯物付きの振込の場合には比較的同一時期に集中することがあることなどから、同一受取人あての付帯物件付振込については複数件の振込をまとめて1件として振込票を作成することができることになっている。#以上により、(1)、(2)、(3)、(4)は誤りであり、(5)は正しく、これが本問の正解である。
SECT004,Q0230,第四章,振込の被仕向店において、正当な受取人以外のものの預金口座に振込金がご入金された場合について、正しいものは次のうちどれですか。,仕向店が受取人名を振込通知に誤って記入したことが誤入金の原因である場合でも、正当な受取人に対しては、取引関係のある被仕向店が責任を負う。,振込依頼人が受取人名を振込通知に誤って記入したことが誤入金の原因である場合には、正当な受取人に対して被仕向店は責任を負わない。,振込依頼人が受取人名を誤って記入したことが誤入金の原因である場合には、誤入金先は振込金を受け取る正当な原因関係がないから、当該振込金について預金債権を取得しないとするのが判例である。,被仕向店における振込金の入金処理が誤入金の原因である場合には、誤入金先は当該振込金について預金債権を取得する。,被仕向店が誤入金先に入金案内(入金通知)を発信した時は、誤入金の原因のいかんを問わず、誤入金先は当該振込金について預金債権を取得する。,2,振込依頼人が受取人名を振込通知に誤って記入したことが誤入金の原因である場合には、正当な受取人に対して被仕向店は責任を負わない。,正当な受取人以外の預金口座に振込金を誤って入金してしまった誤入金について、仕向店が振込通知に誤って受取人名を記入してしまったことが原因の場合には、被仕向店には何ら責任はないわけであるから、正当な受取人に対してたんに取引関係があるからといって被仕向店が責任を負うことはない。#同様に、振込依頼人が受取人名を誤って振込依頼してしまったことが誤入金の原因である場合にも、被仕向店には何ら責任はないので、被仕向店が正当な受取人に対して責任を負うことはない。したがって、(1)は誤りであり、(2)は正しく、これが本問の正解である。#なお、振込依頼人が受取人名を誤って記入したことが誤入金の原因である場合には、誤入金先は当該振込金を受け取る正当な原因関係が存在するか否かにかかわらず、当該振込金についても預金債権を取得するとするのが判例であり(最判平成8・4・26)、(3)も誤りである。#また、被仕向店の入金事務処理の誤りが誤振込の原因である場合やご振込先に入金案内を出した場合には、いずれも誤振込先が預金債権を取得することはない。したがって、(4)、(5)は誤りである。
SECT004,Q0240,第四章,代金取立における取扱証券類について、正しいものは次のうちどれですか。,付帯物件のついた手形は、代金取立によって取り扱うことはできない。,取立に条件または特別の手続を要する証券類は、代金取立として取扱うことはできない。,委託銀行が取立依頼人から受け入れたときに金額が確定していない証券類は、代金取立として取り扱うことはできない。,配当金領収証や利札、無記名証券は、代金取立として扱うことはできない。,小切手は、期近手形集中取立によって取り立てることができる。,5,小切手は、期近手形集中取立によって取り立てることができる。,代金取立規定1条では、代金取立の取扱証券類として、手形、小切手、公社債、利札、配当金領収証、その他の証券のうち、預金口座にただちに受け入れができないものは代金取立として取り扱う旨を定めている。#この定めから、付帯物件のついた手形、取立に条件または特別の手続を要する証券類、受け入れたときに金額の確定していない証券類は、代金取立として取り扱うことができる(これらの証券類はいずれも預金口座にただちに受け入れることができない)。#以上により、(1)、(2)、(3)、(4)に掲げる証券類はいずれも代金取立として取り扱うことができるので、誤りである。#これに対して、(5)の小切手は、期近手形集中取立によって取り立てることができるので、正しく、これが本問の正解である。
SECT004,Q0250,第四章,代金取立における委託銀行の取扱いについて、誤っているものは次のうちどれですか。,取立依頼を受けた証券類について、手形交換等で支払のための呈示ができない場合には、支払のための呈示をする義務を問わない。,先日付小切手について、取立依頼人から「振出日取立」の依頼を受けたときは、個別取立によって取り立てる。,代金取立の委託にもとづく依頼人の権利は、譲渡することができ、取立依頼人から譲渡の通知があったときは承諾しなければならない。,取立依頼人が死亡した時は、取立委任裏書によって与えられた手形の取立権限は消滅しないので、そのまま取立事務を続けることができる。,「期日入金手形」として取り扱った手形については、支払期日に手形金額を預金元帳に入金記載されるが、当該金額は支払期日の翌営業日の銀行間における不渡返還時限経過後に決済を確認してから支払資金となる。,3,代金取立の委託にもとづく依頼人の権利は、譲渡することができ、取立依頼人から譲渡の通知があったときは承諾しなければならない。,代金取立の委託銀行の取扱のうち、取立依頼を受けた証券類については、手形交換等で支払のための呈示ができない場合には支払のための呈示をする義務を負わないことになっている(代金取立規定5条2項)。#代金取立の委託にもとづく依頼人の権利は、譲渡・質入をすることはできないことになっている(代金取立法10条)。そして、「期日入金手形」として取り扱った手形については、支払期日に手形金額を預金元帳に入金記帳するが、当該金額は支払期日の翌営業日の銀行間における不渡返還時限経過後に決済を確認してから支払資金となる旨を定めている(同規定6条)。#なお、先日付小切手について、取立依頼人から「振出日取立」の依頼を受けたときは、その旨を受託銀行に依頼する必要があることから個別取立によることになる。また、手形の取立依頼人が死亡しても取立委任裏書による手形の取立権限は消滅しないので(手形法18条3項御・77条1項1号)、そのまま取立事務を続けることができる。#以上により、(1)、(2)、(4、(5)は正しく、(3)は誤りであり、これが本問の正解である。
[EOF],,,,,,,,,,,
