章番号,問題番号,分類名称,問題文,選択肢１,選択肢２,選択肢３,選択肢４,選択肢５,解答番号,解答,解説
SECT002,Q0110,第二章,手形を喪失した場合における公示催告手続および除権決定について、正しいものは次のうちどれですか。,公示催告の申立は、手形の支払地を管轄する地方裁判所に行う。,公示催告期間は、３ヵ月以上なければならない。,除権決定後であっても、手形を善意取得することができる。,除権決定を得た手形の喪失者は、手形なしで手形上の権利を行使することができる。,公示催告手続および除権決定は、手形法の定めにもとづいて行われる。,4,除権決定を得た手形の喪失者は、手形なしで手形上の権利を行使することができる。,公示催告手続とは、手形を喪失した場合に、喪失した者の申請にもとづき、裁判所が、不特定・不分明の利害関係人に対して、一定期間内に権利の届出をしないときは、失権または無効とする旨の公告をなし、その届出をうながす手続のことをいう。公示催告により権利の届出がないときは、当該手形について除権決定がなされる。
SECT002,Q0120,第二章,小切手の依頼返却について、誤っているものは次のうちどれですか。,依頼返却の申出は、持出銀行から支払銀行に対して行われる。,依頼返却は0号不渡事由であるため、不渡届の提出は不要である。,取引停止処分回避のための依頼返却の場合には、支払呈示および支払拒絶の効力は失われない。,小切手の依頼返却に応じる場合には、小切手に所定の付箋を貼付して返還する。,依頼返却は小切手法により認められている制度である。,5,依頼返却は小切手法により認められている制度である。,依頼返却とは、小切手の場合、小切手の振出人の依頼により、持出銀行が支払銀行に呈示した小切手の返却を依頼することである。手形交換所規則によれば、加盟銀行はいったん持ち出した手形について、別途支払済、その他真にやむをえない理由があるときは、持帰銀行と協議して返却を依頼することができる(東京手形交換所規則施行細則64条1項)。#依頼返却の申出は、小切手の振出人の依頼を前提とするが、手続としては、持出銀行から支払銀行に対して行うこととなっている。したがって、(1)は正しい。#依頼返却は0号不渡事由であり、不渡届の提出を要しない(東京手形交換所規則施行細則77条1項1号)。したがって、(2)は正しい。#依頼返却により、いったん生じた支払呈示の効力が失われるのか否かついては、判例によれば、不渡処分回避(取引停止処分回避)の目的で、提出人の依頼にもとづきなされた依頼返却では、いったん生じた支払呈示および支払拒絶の効力は失われないとされている(最判昭和32・7・19)。したがって、(3)は正しい。#依頼返却小切手の返還方法は、付箋に支払銀行の押切印を押捺するほか、持出店との連絡に当たった役席者名を記載するとともに持出店の連絡者名を付記するものとするとされている(東京手形交換所規則施行細則64条3項)。したがって、(4)は正しい。#依頼返却は、手形交換所規則により認められている制度である。したがって、(5)は誤りであり、これが本問の正解である。
SECT002,Q0130,第二章,不渡異議申立預託金および不渡異議申立提供金について、正しいものは次のうちどれですか。,異議申立提供金は、異議申立依頼人が手形交換所に直接提供する資金である。,不渡事由のいかんにかかわらず、異議申立提供金の免除申請は認められない。,異議申立預託金には、譲渡および質入を禁止する特約は付されていない。,異議申立預託金は、不渡手形の支払を担保するための資金である。,異議申立提供金が返還された時に、異議申立預託金の弁済期が到来する。,5,異議申立提供金が返還された時に、異議申立預託金の弁済期が到来する。,不渡手形・小切手の振出人等に対する不渡報告あるいは取引停止処分を猶予してもらうために、支払銀行が一定の手続により手形交換所に対して申立を行うことができるが、この制度を不渡異議申立制度という。異議申立は、支払銀行が交換日の翌々営業時限までに、手形交換所に異議申立書と不渡手形相当額の資金を提供して行う。この不渡手形相当額の提供資金を異議申立提供金という。異議申立提供金は、支払銀行が手形交換所に提供する資金である。したがって、(1)は誤りである。#支払銀行は、不渡の事由が偽造または変造であるときは、手形交換所に対し、異議申立提供金の提供の免除を請求することができる。したがって、(2)は誤りである。#支払銀行は異議申立提供金を提供するにあたり、振出人等不渡猶予を申し出た者から提供金相当額の預託金を預かる。この異議申立預託金の預り証には、預託金の返還請求権について譲渡および質入することを禁止する旨の特約をしている。したがって、(3)は誤りである。#異議申立預託金は、手形の不渡異議申立手続を支払銀行に委託するために預託するものであり、特定の不渡手形の支払を担保するものではないと解されている(最判昭和45・8・20)。したがって、(4)は誤りである。#異議申立提供金が返還された場合(東京手形交換所規則67条)、支払銀行の委任事務は終了し、異議申立預託金を預かる理由がなくなるため、異議申立提供金が返還された時に異議申立預託金返還請求権の弁済期が到来する(最判昭和45・8・20)。したがって、(5)は正しく、これが本問の正解である。
SECT002,Q0140,第二章,手形交換所の取引停止処分について、正しいものは次のうちどれですか。,約束手形が不渡りとなった場合には、その裏書人も取引停止処分の対象となる。,1年以内に2回不渡りを出すと、取引停止処分に付される。,銀行の取扱錯誤により取引停止処分にされたときは、当該銀行はその取消を請求しなければならない。,参加銀行は、取引停止処分を受けた者と普通預金および当座勘定取引をすることができない。,参加銀行は、取引停止処分を受けた者に対しては、債権保全のためであっても貸出を行うことができない。,3,銀行の取扱錯誤により取引停止処分にされたときは、当該銀行はその取消を請求しなければならない。,取引停止処分とは、手形・小切手を6ヵ月間に2回不渡りにした支払義務者を、手形交換所が当該交換所の手形交換所規則の及ぶ交換参加銀行の交換参加店舗との間の取引から除外する制度である。#約束手形が不渡りとなった場合、その不渡りが6ヵ月以内の2回目であれば、当該手形の振出人は取引停止処分となるが、裏書人は対象とはならない。したがって、(1)は誤りである。#6ヵ月以内に2回不渡りを出すと取引停止処分に付される(東京手形交換所規則65条)。したがって、(2)は誤りである。#不渡報告または取引停止処分が参加銀行の取扱錯誤による場合には、当該銀行は手形交換所に対し、不渡報告または取引停止処分の取消を請求しなければならない(東京手形交換所規則68条１項)。したがって、(3)は正しく、これが本問の正解である。#参加銀行は、取引停止処分を受けた者に対し、取引停止処分日から起算して2年間、当座勘定取引および貸出の取引をすることができない(東京手形交換所規則62条2項)。普通預金取引は取引停止処分の対象とはならない。したがって、(4)は誤りである。#参加銀行は、取引停止処分を受けた者に対し、貸出取引をすることができないが、債権保全のための貸出はこのかぎりでないとされている(東京手形交換所規則62条2項ただし書)。したがって、(5)は誤りである。
SECT002,Q0150,第二章,振込取引の当事者の法律関係について、正しいものは次のうちどれですか。,振込依頼人と仕向銀行との間の振込契約は、振り込み依頼時に振込依頼人の指定する受取人名義の預金口座が被仕向銀行に存在しなければ成立しない。,振込規定では、振込依頼人の申込に対して銀行が承諾した時に振込契約が成立するものとしている。,振込の仕向銀行は振込依頼人に対して、被仕向銀行が受取人の預金口座に振込金をに入金記帳して振込事務が完了するまで、委任契約の受任者としての責任を負うと解されている。,振込の被仕向銀行は仕向銀行に対して、受信した振込通知に記載された受取人名義の預金口座に振込金を入金する義務を負う。,振込の被仕向銀行は受取人の預金口座に振込金を入金記帳した時は、その旨を受取人に通知する義務を負う。,4,振込の被仕向銀行は仕向銀行に対して、受信した振込通知に記載された受取人名義の預金口座に振込金を入金する義務を負う。,振込取引における振込依頼人と仕向銀行の間の法律関係は、委任契約の関係にあり、振込規定3条では、振込依頼人の申込に対して銀行が承諾し、振込資金等を受領した時に振込契約が成立することを規定している。したがって、振込依頼時に受取人名義の預金口座が被仕向銀行に存在しなければ成立しないということはなく、(1)は誤りである。また、銀行が承諾した時に成立しようとする(2)も誤りである。#この委任契約における委任事務の内容は、被仕向銀行あてに振込通知を発信することと一般的に解されており、受取人の預金口座に振込金が入金記帳され振込事務が完了するまでではないので、(3)も誤りである。#振込取引の仕向銀行と被仕向銀行の間も委任契約の関係にあり、被仕向銀行は振込通知に記載された受取人名義の預金口座に振込金を入金する義務を負うことになるので、(4)は正しく、これが本問の正解である。#なお、被仕向銀行と受取人の間の関係は預金契約の関係にあり、振込金を預金口座に入金した時に、特約のないかぎり、その旨の通知をする義務は負わないので、(5)も誤りである。
SECT002,Q0160,第二章,代金取立の当事者の法律関係について、誤っているものは次のうちどれですか。,代金取立の委任にもとづく依頼人の権利は、代金取立手形受託証(預り証)を交付することにより譲渡することができる。,手形の取立依頼人が取立手形に取立委任裏書をしている場合には、取立依頼人と委託銀行の間には取立委任裏書の裏書人と被裏書人の関係がある。,代金取立の取立依頼人と委託銀行の間には、証券類の取立事務を内容とする委任契約委任者と受任者の関係がある。,代金取立の受託銀行が委託銀行に対して入金報告や不渡通知をもって取立結果を通知することは、委任銀行に対する受任者の報告義務にあたる。,代金取立の委託銀行が取立手形に押印する取引委任印は、その押印により受託銀行に当該取立手形の取立権限を付与する法的意味がある。,1,代金取立の委任にもとづく依頼人の権利は、代金取立手形受託証(預り証)を交付することにより譲渡することができる。,代金取立の取立依頼人と委託銀行、委託銀行と受託銀行の間は、それぞれ委任契約の当事者の関係にあり、その内容は証券類の取立事務の処理である。取立手形に取立依頼人が取立委任裏書をしている場合には、委託銀行との間にはこの取立委任裏書の裏書人と被裏書人の関係もあることになる。なお、代金取立の委託にもとづく依頼人の権利は、代金取立規定10条で譲渡・質入をすることができないことになっている。以上により、(2)、(3)は正しく、(1)は誤りであり、これが本問の正解である。#次に、委託銀行と受託銀行の関係では、受託銀行が委託銀行に入金報告や不渡通知をもって取立結果を通知することは受任者の報告義務にあたる(民法645条)。そして、委託銀行が取立に際して取立手形に押印する取立委任印は、その押印により受託銀行に当該取立手形の取立権限を付与するものである。したがって、(4)、(5)は正しい。
SECT002,Q0170,第二章,振込規定に定める仕向銀行の取扱等について、誤っているものは次のうちどれですか。,仕向銀行は依頼人の振込依頼書の記載の不備または振込機への誤入力により生じた損害については、責任を負わない。,仕向銀行は振込依頼書に記載された事項あるいは振込機に入力された事項を依頼内容とすることになっている。,受取人の預金口座に振込金の入金が行われていないとして、依頼人から照会を受けても、仕向銀行はその調査をして報告する義務を負わない。,振込契約成立後に依頼人から振込先の金融機関・店舗名を間違えた旨の申出があったときは、組戻手続を取ってもらう。,被仕向銀行の責に帰すべき事由により振込金の入金不能や入金遅延等があっても、これにより生じた損害については、仕向銀行は責任を負わない。,3,受取人の預金口座に振込金の入金が行われていないとして、依頼人から照会を受けても、仕向銀行はその調査をして報告する義務を負わない。,振込規定2条3項では、振込依頼書の記載の不備または振込機への誤入力により生じた損害については、仕向銀行は責任を負わない旨を定めており、(1)は正しい。#そして、振込規定2条1項3号において振込依頼書に記載された事項、同条2項4号において振込機に入力された事項を、依頼内容とすることを定めており、(2)も正しい。#振込契約成立後に依頼人からの振込先の金融機関・店舗名を間違え、その変更をする場合には、組戻手続によることが振込規定7条1項ただし書に定められており、(4)も正しい。#事故に対する責任については、振込規定11条3号において「当行以外の金融機関の責に帰すべき事由があったとき」として、この原因により振込金の入金不能や入金遅延があり、これによって生じた損害については、仕向銀行は責任を負わないことが定められており、(5)も正しい。#以上に対して、振込規定6条1項では、受取人の預金口座に振込金の入金が行われていないとして、依頼人から照会があった場合には、振込先の金融機関に紹介するなど調査して報告することを定めており、(3)は誤りであり、これが本問の正解である。
SECT002,Q0180,第二章,代金取立規定に定める委託銀行の取扱について、正しいものは次のうちどれですか。,利札および配当金領収証は、代金取立として取り扱うことはできないことになっている。,証券類の取立を他の金融機関に委託して行う場合には、委託銀行が適当と認める時期、方法により発送することができる。,「期日入金手形」として取り扱った手形については、その手形金額を支払期日に預金元帳に入金記帳した時に支払資金となる。,証券類が不渡りになった場合には、ただちにその旨を届出の住所宛に発信するとともに不渡証券類は返送する。,不渡りになった証券類については、不渡証券類1件ごとに権利保全手続を取る。,2,証券類の取立を他の金融機関に委託して行う場合には、委託銀行が適当と認める時期、方法により発送することができる。,代金取立規定1条では、取扱証券類として利札、配当金領収書についても代金取立として取り扱うことができる旨を定めており、(1)は誤りである。#「期日入金手形」については、代金取立規定6条1項で、その手形金額を支払期日に預金元帳に入金記帳するが、当該金額は、支払期日の翌営業日の銀行間における不渡通知時限経過後に当店でその決済を確認したうえでなければ支払資金としない旨を定めており、(3)も誤りである。#証券類が不渡りとなった場合の取扱いについては代金取立、代金取立規定7条に定められており、その1項で証券類が不渡りになったときは、ただちにその通知を届出の住所あてに発信する旨を定め、同2項で、不渡証券類は当店で返却する旨を定めている。したがって、(4)も誤りである。#さらに代金取立規定7条3項では、不渡りとなった証券類についてはとくに依頼のあったものにかぎり権利保全の手続をとる旨を定めており、(5)も誤りである。#以上に対して、代金取立規定4条では、証券類の取立を当行の他の本支店また他の金融機関に委託して行う場合には、当行が適当と認める時期、方法により発送する旨を定めており、(2)は正しく、これが本問の正解である。
SECT002,Q0190,第二章,Aとの当座勘定取引が解約された直後に、Aを受取人とする当座預金口座あての振込通知を受信した被仕向店の取扱いについて、正しいものは次のうちどれですか。,口座解約直後であるので、Aに連絡して、振込金を現払いする。,この振込金によって、A名義の普通預金口座を開設する。,振込金を別段預金に入金して、仕向銀行に照会のうえ、その指示に従う。,Aとの当座勘定取引が解約されても、Aの普通預金口座があるときは、その普通預金口座に振込金を入金する。,入金不能分として、返却理由を明記のうえ仕向店に資金を返送する。,5,入金不能分として、返却理由を明記のうえ仕向店に資金を返送する。,振込における被仕向店の取扱いは、受信した振込通知に記載された受取人名義の預金口座に振込金を入金記帳することである。したがって、たとえ口座解約直後であったとしても、(1)のように受取人に連絡して、現払いしたり、(2)のように当該振込金によって普通預金口座を開設したり、(4)のように振込通知の指定が当座預金であるにもかかわらず普通預金に入金することは、いずれも振込委任契約の受任者としての義務違反となり、誤りである。#口座解約直後の口座あての振込であるということは、仕向銀行の発信した振込通知の内容は正しいわけであるから、別段預金に入金して、仕向銀行に照会する必要はなく、入金不能分として、返却理由を明記のうえ仕向店に資金を返送することになる。したがって、(3)も誤りであり、(5)は正しく、これが本問の正解である。
SECT002,Q0200,第二章,内国為替取引の組戻しの取扱いについて、誤っているものは次のうちどれですか。,組戻しは依頼人が一度取り組んだ為替取引を取りやめる際の手続で、法律的には委任契約の解除であると解されている。,先日付振込について、振込指定日前に被仕向銀行が組戻し依頼を受けた場合には、受取人の承諾を得ることなく組戻依頼に応じることができる。,振込依頼人が振込金額を間違えた場合には、組戻手続を取ることになる。,代金取立手形の組戻しを承諾して手形を取立依頼人に返却する際に、取立委任印を抹消すると、その手形の裏書の連続を欠くことになる。,代金取立の場合には、受託銀行が取立証券類を手形交換に持ち出した後であっても組戻依頼をすることができる。,4,代金取立手形の組戻しを承諾して手形を取立依頼人に返却する際に、取立委任印を抹消すると、その手形の裏書の連続を欠くことになる。,内国為替の組戻しとは、依頼人が一度取り組んだ為替取引をその必要がなくなるなどにより取りやめる際の手続で、依頼人と銀行の間の為替取引の法律的性質が委任契約であることから、法律的には委任契約の解除であると解されている。そして、この委任契約の解除は、委任事務処理が終了する前であれば当事者はいつでも解除することができるが(民法651条1項)、委任事務処理の終了後はできないとされている。したがって、先日付振込の場あいには、振込指定日前は振込金はまだ受取人の預金になっていないので、受取人の承諾を得ることなく組戻依頼に応じることができることになる。#なお、振込の場合には、銀行間の資金決済の関係があるため、振込依頼人が振込金額を間違えた場合にも組戻手続によることになっている(振込規定7条ただし書)。そして、代金取立の場合も取立が完了する前は組戻しすることができ、受託銀行は取立証券類を手形交換に持ち出した後であっても組戻依頼をする(手形交換では持出後は依頼返却による)ことができる。以上により、(1)、(2)、(3)、(5)は正しい。#これに対して、取引委任印は手形法上の裏書ではないので、組戻しを承諾した手形(不渡手形の場合も同じ)を取立依頼人に返却する際には、取立委任印を抹消することになっており、これを抹消しても手形の裏書の連続を欠くことにはならないので、(4)は誤りであり、これが本問の正解である。
SECT002,Q0210,第二章,抵当権の実行について、正しいものは次のうちどれですか。,抵当権の登記が仮登記のままであっても、抵当権を実行することができる。,登記済抵当権であっても、債務名義がなければ抵当権を実行することはできない。,抵当権の実行は、競売によらずに不動産から生じる収益を被担保債権の弁済に充てる方法で行うこともできる。,抵当権の実行は、設定契約において合意した裁判所に申し立てなければならない。,抵当権の実行は、債務者が履行遅滞となっていなくても申し立てることができる。,3,抵当権の実行は、競売によらずに不動産から生じる収益を被担保債権の弁済に充てる方法で行うこともできる。,抵当権の登記に関する登記事項証明書が執行裁判所に提出されれば、抵当権の実行手続が開始されるか、それが仮登記にとどまるものであるときは、抵当権の実行手続は開始されない(民事執行法181条1項3号)。したがって、(1)は誤りである。#登記済の抵当権については、その登記事項証明書を執行裁判所に提出すれば、抵当権の実行手続が開始される。それに際して、債務名義を提出することを要しない。したがって、(2)は誤りである。#抵当権の実行方法には、抵当不動産を競売に付す方法と、抵当不動産から生じる収益を被担保債権の弁済に充てる方法(担保不動産収益執行)とがある。そのいずれを利用するかは、債権者の選択による(民事執行法180条)。したがって、(3)は正しく、これが本問の正解である。#抵当権の実行を管轄する執行裁判所は、その所在地を管轄する地方裁判所である(民事執行法44条1項・188条)。したがって、(4)は誤りである。#抵当権を実行するためには、抵当権も担保権である以上、被担保債権が履行遅滞に陥らなければならない。したがって、(5)は誤りである。
SECT002,Q0220,第二章,破産手続における各種権利について、誤っているものは次のうちどれですか。,破産債権は、原則として、破産手続によらないで、行使することができる。,別除権は、破産手続によらないで、行使することができる。,破産手続開始後の利息の請求権は、劣後的破産債権である。,破産者に属しない財産を破産財団から取り戻す権利は、破産手続が開始されても影響を受けない。,破産債権者は、破産手続開始後に破産財団に対して債務を負担した時は、相殺をすることができない。,1,破産債権は、原則として、破産手続によらないで、行使することができる。,破産債権は、破産法の特別の定めがある場合を除き、破産手続によらなければ、行使することができない(同法100条1項)。したがって、(1)は誤りであり、これが本問の正解である。#破産手続開始の時において破産財団に属する財産上に存在する特別の先取特権、質権または抵当権というが(破産法2条9項)、別除権は、破産手続によらないで、行使することができる(同法65条1項)。したがって、(2)は正しい。#破産手続開始後の利息の請求権は、劣後的破産債権である(破産法99条1項1号)。したがって、(3)は正しい。なお、劣後的破産債権は、他の破産債権に後れる(同項本文)。破産債権が100％配当された後に配当財源があった場合にのみ配当される。#破産手続の開始は、破産者に属しない財産を破産財団から取り戻す権利(取戻権)に影響を及ぼさない(破産法62条)。したがって、(4)は正しい。#破産債権者は、破産手続開始後に破産財団に対して債務を負担した時は、相殺をすることができない(破産法71条1項)。したがって、(5)は正しい。
SECT002,Q0230,第二章,民事執行法に定められていない手続は、次のうちどれですか。,不動産に対する強制執行の手続,動産に対する強制執行の手続,仮差押えの手続,担保不動産競売の手続,担保不動産収益執行の手続,3,仮差押えの手続,(1)の不動産に対する強制執行の手続、(2)の動産に対する強制執行の手続、(4)の担保不動産競売の手続、および(5)の担保不動産収益執行手続は、いずれも民事執行法にその根拠規定がある(同法43条以下・122条以下・180条以下)。これに対し、(3)の仮差押えの手続は、民事保全法にその根拠規定があり、民事執行法を根拠としない。したがって、(3)が本問の正解である。
SECT002,Q0240,第二章,会社更生手続について、誤っているものは次のうちどれですか。,会社更生手続は、再建の見込みのある株式会社について、その事業の維持更生を図ることを目的として進められる。,株式会社に破産の原因となる事実が生じるおそれがある場合には、会社更生手続開始の申立をすることができる。,裁判所は、会社更生手続開始の決定と同時に管財人を選任しなければならない。,更生債権者がその権利を行使するには、更生債権の届出をすることにより会社更生手続に参加しなければならない。,更生担保権は別除権として、会社更生手続によらずに権利行使することが認められている。,5,更生担保権は別除権として、会社更生手続によらずに権利行使することが認められている。,会社更生手続は、窮境にある株式会社について、債権者、株主その他の利害関係人の利害を適切に調整し、もって当該会社の事業の維持更生を図ることを目的とする会社更生法にもとづく法的整理手続きである(会社更生法1条)。したがって、(1)は正しい。#株式会社は、破産手続開始の原因となる事実が生じるおそれがある場合には、会社更生手続の開始の申立をすることができる(会社更生法17条1項1号)。したがって、(2)は正しい。#裁判所は、会社更生手続開始の決定と同時に、1人または数人の管財人を選任しなければならない(会社更生法42条1項)。したがって、(3)は正しい。#更生債権者は、その有する更生債権をもって会社更生手続に参加することができるが、会社更生手続に参加するためには、債権届出期間内に、更生債権を裁判所に届け出なければならない(会社更生法135条1項・138条1項)。したがって、(4)は正しい。#更生担保権者は、その有する更生担保権をもって会社更生手続に参加することができるが、会社更生手続に参加するためには、債権届出期間内に、更生担保権を裁判所に届け出なければならない(会社更生法135条1項・138条2項)。したがって、(5)は誤りであり、これが本問の正解である。
SECT002,Q0250,第二章,貸金庫取引について、正しいものは次のうちどれですか。,貸金庫契約の法的性質は、金庫の賃貸借契約ではなく、格納する物品の寄託契約であると解されている。,貸金庫契約者の債権者は、貸金庫内容物の引渡請求権を差し押えることはできない。,貸金庫契約者が銀行借入債務を履行しないときは、銀行はその格納物を処分することができる。,滞納処分のための捜索等、法令にもとづく開庫要求であっても、貸金庫契約者の同意がなければ開庫に応じることはできない。,貸金庫契約者が使用料を支払わないときは、銀行は、貸金庫契約を解約することができる。,5,貸金庫契約者が使用料を支払わないときは、銀行は、貸金庫契約を解約することができる。,貸金庫の法的性質は、格納する物品の寄託契約ではなく、金庫の賃貸借契約であると解されている。したがって、(1)は誤りである。#貸金庫の内容物については、利用者の銀行に対する貸金庫契約上の内容物引渡請求権を差し押える方法により、強制執行をすることができるとされている(最判平成11・11・29)。したがって、(2)は誤りである。#銀行は、貸金庫の内容物を直接占有しているとはいいがたいので、貸金庫契約者が借入債務を履行しないときであっても、商事留置権や銀行取引約定書の特約を主張・援用して(商法521条、銀行取引約定書4条4項)、その格納物を処分することができないと解されている。したがって、(3)は誤りである。#法令の定めるところにより貸金庫の開庫を求められたときは、銀行は、貸金庫を開庫し臨機の措置をすることができる(貸金庫規定11条)。したがって、(4)は誤りである。#借主が使用料を払わないときは、銀行は、貸金庫契約を解約することができる(貸金庫規定11条2項1号)。したがって、(5)は正しく、これが本問の正解である。
[EOF],,,,,,,,,,,
