章番号,問題番号,分類名称,問題文,選択肢１,選択肢２,選択肢３,選択肢４,選択肢５,解答番号,解答,解説
SECT006,Q0110,力試し,債務引受契約について、誤っているものは次のうちどれですか。,わが国の民法には、債務引受について明文の規定がない。,免責的債務引受は、債務者の意思に反しなければ、債権者と引受人との間の契約ですることもできる。,重畳的債務引受は、債務者の意思に反しても、債権者と引受人との間の契約ですることができる。,免責的債務引受が行われると、保証人の同意がなくても、保証人は引受人の債務につき保証債務を負う。,判例は、重畳的債務引受が行われると、特段の事情のないかぎり従来の債務者と引受人との間には連帯債務関係が生じるとしている。,4,免責的債務引受が行われると、保証人の同意がなくても、保証人は引受人の債務につき保証債務を負う。,わが国の民法には、債務引受について何らの規定がないが、その有効性は学説・判例によって認められている。したがって、(1)は正しい。#免責的債務引受は、債権者と引受人との間の契約ですることもできるが、この場合には、利害関係のない第三者の弁済(民法474条2項)や債務者の交替による更改(同法514ただし書)と同じく、債務者の意思に反してすることはできない。したがって、(2)は正しい。#重畳的債務引受は、債務の移転を生じるものではないから、保証と同じく、債務者に意思に反するときでも、することができる(大判大正15・3・25)。したがって、(3)は正しい。#免責的債務引受が行われると、債務はその同一性を失わずに引受人に移転するが、免責的債務引受がなされると、債務者の資力に変動を生じ、保証人に事実上の不利益を及ぼすおそれがあることから、保証債務は、保証人が債務引受に同意し、または引受人のために保証人となることを承認しなければ消滅する(大判大正11・3・1)。したがって、(4)は誤りであり、これが本問の正解である。#判例は、重畳的債務引受があった場合には、特段の事情のないかぎり、現債務者と引受人との間に連帯債務関係が生じると解している(最判昭和41・12・20)。したがって、(5)は正しい。
SECT006,Q0120,力試し,手形・小切手の有価証券としての法的性質について、誤っているものは次のうちどれですか。,指図証券,文言証券,呈示証券,有因証券,設権証券,4,有因証券,手形・小切手は、有価証券であり金銭債権的証券であるといわれている。その他にも、手形・小切手は、その信頼性・流通性を確保するため、法的にさまざまな性質が認められ、また義務付けられている。#他人を指図して権利を移転する証券を指図証券という。手形・小切手は、証券面に特別な文句を記載しなくても、裏書をするだけで手形・小切手上の権利を他人に移転することが出来る法律上当然の指図証券である。したがって、(1)は正しい。#手形・小切手に署名した者は、証券に記載された文言によってのみ責任を負うことになるため、文言証券といわれる。したがって、(2)は正しい。#手形・小切手の支払を求めるには、必ず証券を呈示しなければならないため、呈示証券といわれる。したがって、(3)は正しい。#手形・小切手が授受されるのは、売買代金を支払うためといったような一定の原因・目的があるが、手形・小切手上の権利は、これらの原因・目的となる取引関係からは全く分離されたいわば抽象的な権利である。このような性質を持つ証券のことを無因証券・抽象証券・不要因証券という。無因証券に対して、権利・義務が原因関係に影響を受ける証券が有因証券である。したがって、(4)は誤りであり、これが本問の正解である。#手形・小切手上の権利を発生させるためには、必ず証券を作成しなければならないため、手形・小切手は設権証券とよばれる。したがって、(5)は正しい。
SECT006,Q0130,力試し,手形の記載事項の訂正方法等について、正しいものは次のうちどれですか。,約束手形の振出人が手形面上に届出印を押捺した後は、振出日を訂正することができない。,手形用法では、金額を誤記したときは訂正しないで新しい手形用紙を使用することとされている。,訂正個所に届出印が押捺されていないと、手形法上その効力を生じない。,手形を訂正する権限のない者が金額欄を訂正した手形は、偽造手形である。,確定日払手形の満期日は、訂正することができない。,2,手形用法では、金額を誤記したときは訂正しないで新しい手形用紙を使用することとされている。,手形の訂正方法について、とくに法定された様式はない。手形用法によれば、金額以外の記載事項を訂正するときは、訂正個所に届出印を押捺することとされているが、訂正印を押捺しなくても法的効力に影響はない。#約束手形の振出人が手形面上に届出印を押捺した後でも、振出日の訂正は可能である。したがって、(1)は誤りである。#手形用法には、「金額を誤記されたときは、訂正しないで新しい手形用紙を使用してください。金額以外の記載事項を訂正するときは、訂正個所にお届け印をなつ印してください」と規定されている。したがって、(2)は正しく、これが本問の正解である。#手形用法では、訂正個所に届出印を捺印することとされているが、これは養蜂場の要請であり、法的な効力要件ではない。訂正は、届出印が押捺されていなくても手形法上は効力を生じる。したがって、(3)は誤りである。#手形の署名以外の記載事項が、権限のない者によって勝手に変更されると手形の変造となる。手形の署名を権限のない者が無断で行うと、手形の偽造となる。金額欄の無断訂正は手形の変造である。したがって、(4)は誤りである。#手形の満期日も訂正が可能である。確定日払手形の満期日であっても訂正はできる。ただし、満期日を振出日よりも前の日とした手形は無効となるため、注意を要する。したがって、(5)は誤りである。
SECT006,Q0140,力試し,金額欄に文字で「金壱百円」、金額欄外に「￥1000000-」と記載された約束手形が支払呈示された場合について、正しいものは次のうちどれですか。,文字による金額欄記載の金額(金壱百円)で支払う。,金額欄外に記載された金額(￥1000000-)で支払う。,当座勘定取引先に確認したうえで、指定された金額で支払う。,取立依頼人である最終所持人に確認したうえで、指定された金額で支払う。,複記金額が相違する手形は、「金額欄記載方法相違」として不渡返還する。,1,文字による金額欄記載の金額(金壱百円)で支払う。,当座勘定規定によれば、手形・小切手の金額の取扱いに関しては、「手形・小切手を受け入れまたは支払う場合には、複記のいかんにかかわらず、所定の金額欄記載の金額によって取り扱います」と規定されている(同規定6条)。したがって、(2)は誤りである。#手形法によれば、金額を文字および数字により記載した場合であって、その金額に差異があるときは、文字をもって記載した金額を手形金額とするという規定がある(手形法6条1項・77条2項)。本問は、金額欄に文字で記載されているため、当座勘定規定・手形法のいずれによっても、文字による金額欄記載の金額で支払うべきである。したがって、(1)は正しく、これが本問の正解である。#手形は、金額欄記載の金額により支払わなければならない。かりに当座勘定取引先から金額欄外の記載金額で支払ってほしいという依頼があっても、応じることはできない。したがって、(3)は誤りである。#最終所持人にも金額指定の権限はない。したがって、(4)は誤りである。#支払銀行は、金額欄に数字がチェック・ライター以外のもので記入された場合等は、金額欄記載方法相違として不渡返還することができるが、金額欄に文字で記載されたものは、金額欄記載方法相違とはならない。したがって、(5)は誤りである。
SECT006,Q0150,力試し,手形の裏書の抹消と裏書の連続について、正しいものは次のうちどれですか。,裏書の抹消部分に抹消印が押捺されていない場合は、抹消の効力は生じないため抹消前の記載により裏書の連続を判断する。,抹消権限のない者により抹消された裏書は、裏書の連続を判断するうえでは抹消されなかったものとみなされる。,抹消された裏書は、裏書の連続を判断するうえでは記載されなかったとみなされる。,抹消された裏書の前後について、実質的に連続していることを証明しないかぎり裏書は連続しない。,被裏書人名の抹消された中間裏書のある手形は、裏書が連続しない手形となる。,3,抹消された裏書は、裏書の連続を判断するうえでは記載されなかったとみなされる。,手形法上、裏書の抹消方法についてはとくに規定されていない。抹消印が押捺されていなくても抹消の効力は生じる。したがって、(1)は誤りである。#手形は外観から判断されるため(文言証券・外観法理)、裏書の抹消について実質的に抹消権限があるものによってなされた否かは問題とならない。権限のない者によって抹消された裏書も。裏書の連続を判断するうえでは抹消されたものとみなされる。したがって、(2)は誤りである。#いかなる理由があるにせよ、誰がどのような方法で抹消したにせよ、裏書の連続があるかないかを判断するにあたっては、抹消された裏書は、当初から記載がなかったものとみなされる(手形法16条1項・77条1項1号)。したがって、(3)は正しく、これが本問の正解である。#抹消された裏書は、当初から記載されなかったものとみなされるため、抹消された裏書の前後の裏書が形式的に連続していれば、裏書は連続することになる。実質的な連続の証明は必要ない。したがって、(4)は誤りである。#被裏書人名の抹消された中間裏書は白地式裏書となり、裏書は連続する。したがって、(5)は誤りである。
SECT006,Q0160,力試し,手形の善意取得について、誤っているものは次のうちどれですか。,善意取得するためには、裏書が連続していることが必要である。,振出人から銀行に紛失届が提出された手形は、善意取得することができない。,手形所持人が善意であっても重過失がある場合には、善意取得することはできない。,呈示期間経過後に手形を取得した場合には、善意取得することはできない。,公示催告期間中であっても、善意取得することができる。,2,振出人から銀行に紛失届が提出された手形は、善意取得することができない。,手形を無権利者から取得した者であっても、その無権利者が形式的に連続した裏書の最後の被裏書人であれば、善意・無重過失で取得した者は手形の権利者として認められる。この取得を善意取得という。手形を善意取得するためには裏書の連続が必要である。したがって、(1)は正しい。#振出人から銀行に提出される紛失届は、事故届として支払委託の取消の意義を有するが、これは当事者間の契約であり、善意取得を防ぐことはできない。したがって、(2)は誤りであり、これが本問の正解である。#善意取得が成立するためには、手形の譲渡人が無権利者であることにつき善意でなくてはならず、さらに無権利者であることを知らないことについて重過失があってもならない(手形法16条2項・77条1項1号)。したがって、(3)は正しい。#呈示期間経過後に行われた裏書については、指名債権譲渡の効力しか認められず(手形法20条1項・77条1項1号)、善意取得の効力は認められない(小切手の場合について最判昭和38・8・23)。したがって、(4)は正しい。#手形について除権決定の言渡しがあったとしても、これよりも前に手形を善意取得した者は、当該手形上の権利を失わない(除権判決について最判平成13・1・25)。公示催告期間が設けられるのは除権決定の前であるため、公示催告期間中であっても手形の善意取得は可能である。したがって、(5)は正しい。
SECT006,Q0170,力試し,先日付小切手について、誤っているものは次のうちどれですか。,先日付小切手であっても、小切手の一覧払いの性質は失われない。,先日付小切手の振出日前の支払呈示は、有効である。,先日付小切手を振出日前に支払呈示しない旨の特約は、当事者間では有効である。,先日付小切手は、振出日付当日に支払呈示すべき小切手である。,先日付小切手の支払呈示期間は、振出日付を基準に計算する。,4,先日付小切手は、振出日付当日に支払呈示すべき小切手である。,先日付小切手とは、たとえば実際に振り出されたのが10月1日なのに振出日付として10月10日と記載されている場合のように、実際に振り出された日よりも将来の日を振出日として記載された小切手のことである。#先日付小切手が振出の日付として記載された日より前に支払のため呈示された場合には、銀行は提示の日に支払わなければならないとされており、支払呈示は有効である。小切手法では、小切手の一覧払いが徹底されており、実際に振り出された日以降は、支払のための呈示を認め(小切手法28条2項)、この呈示に対して支払が拒絶された場合は、遡求権の行使が認められている。したがって、(1)、(2)は正しい。#先日付小切手は、元々当事者間では振出の日付として記載された日よりも前に支払呈示しない旨の特約が結ばれていることが多い。このような特約は、当事者間では有効である。したがって、(3)は正しい。#先日付小切手であっても、支払呈示期間は小切手上に記載された振出日付を基準として計算する(振出日付の翌日から)10日間)したがって、(5)は正しい。
SECT006,Q0180,力試し,支払呈示期間経過後の小切手について、正しいものは次のうちどれですか。,呈示期間経過後は、銀行は小切手の支払権限を失う。,呈示期間内に呈示されなかった小切手は、無効となる。,銀行は、振出人から支払委託を取り消されると、小切手を支払うことができない。,銀行は、預金口座へ受け入れて手形交換に付すことができない。,呈示期間経過後の支払呈示であっても、遡求権を保全することができる。,3,銀行は、振出人から支払委託を取り消されると、小切手を支払うことができない。,小切手の場合、支払呈示期間(小切手法29条1項・4項)を経過してしまっても、支払委託の取消がなければ、銀行は小切手の支払権限を失わない(同法32条2項)。したがって、(1)は誤りである。#小切手所持人は、呈示期間内に支払人への呈示を怠れば、振出人等の遡求義務者に対する遡求権を失うことになる。しかし、小切手が呈示期間内に呈示されなかったとしても、小切手が無効になることはなく、所持人は引き続きｔ振出人に対する請求権を有する。したがって、(2)は誤りである。#銀行は、呈示期間経過後に、振出人から支払委託を取り消されると、小切手を支払うことができない(小切手法32条1項)。なお、呈示期間内であっても、支払委託の取消依頼があれば、実務上は支払を止めている。したがって、(3)は正しく、これが本問の正解である。#小切手は、呈示期間経過後であっても、支払銀行において支払われるのが原則であるため、受入銀行は、呈示期間経過後の小切手を預金口座に受け入れて手形交換に付すことが可能である。したがって、(4)は誤りである。#呈示期間内に支払呈示を行わなければ、遡求権を保全することはできない(小切手法39条)。したがって、(5)は誤りである。
SECT006,Q0190,力試し,線引小切手について、誤っているものは次のうちどれですか。,小切手の表面に引いた2本の平行線の中に何も書かれていない線引は、一般線引である。,小切手の表面に引いた2本の平行線の中に特定の銀行名が記載されている線引は、特定線引である。,継続的な取引があり、銀行において素性が知れている取引先であれば、一般線引小切手を受け入れて差し支えない。,取立のための特定線引は、線引制度による制限を受けない。,一般線引は、特定線引に変更することができる。,4,取立のための特定線引は、線引制度による制限を受けない。,線引小切手は横線小切手ともいい、小切手独特の制度である。線引小切手については、銀行は、自分の取引先かまたは銀行を相手方としてでなければ、その受入も支払も出来ない。銀行にとって素性のわからない者が小切手を取得しても、換金できないような仕組みとなっている。#線引小切手にするには、小切手の表面日本の平行線を引くだけでよく、2本の平行線の中に何も書かれていない線引は、一般線引である。したがって、(1)は正しい。#小切手の表面に引いた2本の平行線の中に特定の銀行名(支店名も書かれている場合がある)が記載されている線引は、特定線引である。したがって、(2)は正しい。#一般線引小切手は、他の銀行か自分の取引先でなければ受け入れてはならない。「取引先」とは、預金取引あるいは融資取引など継続的な取引関係が現にあり、かつその取引を通じて銀行に素性(住所・氏名・その同一性)の知れている者のことをいう。したがって、(3)は正しい。#特定線引は、取立・持出の際に利用されることが多い。銀行が小切手を手形交換所に持ち出す際に、持出銀行を明らかにするために持出銀行によって特定線引がなされている。支払銀行としては、特定線引があるため、持出銀行に対してしか支払うことができなくなる。このように取立のための特定線引も、線引制度による制限を受ける。したがって、(4)は誤りであり、これが本問の正解である。#線引小切手は、支払が受けられる者の資格を制限しているが、勝手に資格を広げるような結果になる線引の抹消や変更は許されない。一般線引を特定線引にすることはできるが、逆に特定線引を一般線引に変更することはできない(小切手法37条4項)。したがって、(5)は正しい。
SECT006,Q0200,力試し,小切手の裏面に当座取引の届出印が押捺(裏判)されている線引小切手の支払と銀行の責任について、正しいものは次のうちどれですか。,裏判によっても線引排除の効力はないので、支払銀行は線引小切手を支払うことができない。,線引小切手に裏判を押捺すると、線引抹消の効力が生じる。,線引小切手の支払により正当な権利者に損害が生じたときは、支払銀行は、線引違反による損害賠償責任を負う。,支払銀行は線引違反による損害を賠償しても、振出人(当座取引先)に求償することはできない。,線引違反による支払銀行の損害賠償の額は、小切手金額を超過することがある。,3,線引小切手の支払により正当な権利者に損害が生じたときは、支払銀行は、線引違反による損害賠償責任を負う。,一般線引小切手は、持参人が取引先等でなければ、店頭において支払をすることができない。しかし、裏面に振出人の届出印の押捺があれば、当座勘定規定の特約にもとづき持参人が取引先でなくても支払うことができる。この裏面の押捺を裏判という。#裏判はあくまでも当座勘定規定の特約にもとづくものであり、その効力は当事者間においてのみ発生する。振出人が裏判を押捺しても、線引の効力を排除することはできないが、支払銀行は、裏判が押捺された小切手を、振出人の責任において、被取引先に対してであっても支払うことはできる。したがって、(1)、(2)は誤りである。#線引は抹消することができないため、裏判の押捺された小切手を被取引先に支払った銀行は、正当な権利者が損害を被ったときは、損害賠償責任を負う。したがって、(3)は正しく、これが本問の正解である。#支払銀行は、裏判の押捺された小切手を支払った結果負担した損害賠償については、当座勘定規定にもとづき振出人に求償することができる。したがって、(4)は誤りである。#線引違反による損害賠償の額は、小切手の金額が上限である(小切手法38条5項)。したがって、(5)は誤りである。
SECT006,Q0210,力試し,自己宛小切手(預手)を紛失した場合に法律関係等について、正しいものは次のうちどれですか。,発行依頼人による紛失届の提出は、支払委託の取消に該当する。,発行依頼人から発行銀行に紛失届が提出された時点で、所持人は小切手上の権利を失う。,発行依頼人は紛失届を提出すれば、ただちに預手の再発行を求めることができる。,発行依頼人は、公示催告を申し立て除権決定を得ることにより、紛失した預手の支払を請求することができる。,発行依頼人は、紛失の旨を新聞広告することにより紛失小切手を無効とすることができる。,4,発行依頼人は、公示催告を申し立て除権決定を得ることにより、紛失した預手の支払を請求することができる。,自己宛小切手とは、振出人が自分を支払人として振り出した小切手である(小切手法6条3項)。小切手の支払人は銀行に限られるので、自己宛小切手は、銀行が振出人兼支払人となっている小切手のことであり、預金小切手(預手)ともいう。#預手の発行の法的性質について、判例・通説は、売買と解している。預手の支払銀行と発行依頼人との間には支払委託の関係はないため、紛失届が提出されても支払委託の取消には該当しない。したがって、(1)は誤りである。#発行依頼人から発行銀行に提出される紛失届は、発行銀行に法的な義務を発生させるものではなく、事実上の注意喚起にすぎない。紛失届の提出が所持人の小切手上の権利に影響を及ぼすことはない。したがって、(2)は誤りである。#発行依頼人が紛失届を提出しただけでは、預手の再発行を求めることはできない。小切手の喪失者は、法的な手続(除権決定)を経たうえで、預手の再発行を求めることができる。したがって、(3)は誤りである。#小切手の喪失者が権利を回復するためには、公示催告・除権決定の手続きが必要である。小切手の喪失者が小切手の支払地を管轄する簡易裁判所に公示催告・除権決定の申立をして、2ヵ月を下らない公示催告期間を経て、裁判所から当該小切手は無効である旨の決定をしてもらう。喪失者は、この除権決定を得ることにより、はじめて紛失した預手の支払を請求することができる。したがって、(4)は正しく、これが本問の正解である。#公示催告は官報によりなされる。新聞広告に法的な効力は認められない。かりに全国紙に小切手紛失の新聞広告がなされても、紛失小切手を無効とすることはできない。したがって、(5)は誤りである。
SECT006,Q0220,力試し,手形の人的抗弁事由に該当するものは、次のうちどれですか。,契約不履行であるという抗弁,期日未到来であるという抗弁,偽造であるという抗弁,主債務の消滅時効が完成したという抗弁,手形が除権決定により無効となったという抗弁,1,契約不履行であるという抗弁,裏書による手形の取得者を保護して手形取引の安全を確保するため、一定の抗弁(人的抗弁)は、当事者間でしか対抗できないという制限が設けられている。すなわち、手形法によれば、「手形により請求を受けた者は、所持人の前者に対する人的関係にもとづく抗弁をもって所持人に対抗することができない」と規定されている(人的抗弁の切断。手形法17条・77条1項1号)。全ての手形所持人に対抗できる抗弁を物的抗弁というのに対して、手形債務者が特定の手形所持人にだけ対抗できる抗弁を人的抗弁という。手形所持人がその間の事情を知らずに手形と取得すれば、人的抗弁は切断され、対向されることはない。#人的抗弁事由としては、①手形債務の発生を異帝の事実にかからせる特約があるとの抗弁、②手形授受の原因となった売買契約が無効であったという抗弁、③手形授受の原因となった契約が履行されないという抗弁、④不法原因にもとづく手形の授受であったとの抗弁等があげられる。#契約不履行であるという抗弁は人的抗弁であり、(1)が本問の正解である。#(2)の期日未到来であるという抗弁、(3)の偽造であるという抗弁、(4)の主債務の消滅時効が完成したという抗弁、(5)の手形が除権決定により無効になったという抗弁は、いずれも物的抗弁である。
SECT006,Q0230,力試し,小切手の依頼返却について、誤っているものは次のうちどれですか。,依頼返却する小切手については、不渡事由を当該小切手に直接記載する。,依頼返却は、持出銀行から支払銀行に依頼することにより行われる。,支払銀行は、依頼返却の申出を受けた小切手の返還に先立って、持出店に申出の事実を確認しなければならない。,不渡処分回避の目的でなされた依頼返却では、支払呈示および支払拒絶の効力は失われない。,依頼返却された小切手は、再度交換呈示することができる。,1,依頼返却する小切手については、不渡事由を当該小切手に直接記載する。,依頼返却とは、手形交換所規則により定められた銀行間の手形・小切手の返却に関する取扱いである。手形交換の加盟銀行は、いったん交換に持ち出した手形・小切手について、別途支払済、その他の真にやむを得ない理由があるときは、持帰銀行と協議して返却を依頼することができる(東京手形交換所規則施行細則64条1項)。#依頼返却小切手の返還方法は、不渡手形の規定に準じるとされている。小切手面に直接記載するのではなく、不渡普選に所定の事項を記載する方法による(東京手形交換所規則施行細則64条3項)。したがって、(1)は誤りであり、これが本問の正解である。#依頼返却は、持出銀行から支払銀行に対して依頼することにより、両行の協議により行われる。したがって、(2)は正しい。#支払銀行としては、依頼返却の要請があったときは、持出銀行の要請を折り返し電話で確認したうえで、不渡付箋に所定の事項を記載する等の事務手続きを行う(その後小切手を返還する)。したがって、(3)は正しい。#不渡処分回避のため振出人の依頼にもとづきなされた依頼返却によっては、いったん生じた支払呈示および支払拒絶の効力は失われないと解されている(最判昭和32・7・19)。したがって、(4)は正しい。#依頼返却は、案内未着や形式不備等、他の0号不渡事由と同じく、再度の持出を予測できる不渡事由である。依頼返却された小切手は、再度交換呈示することができる(東京手形交換所規則施行細則22条)。したがって、(5)は正しい。
SECT006,Q0240,力試し,不渡異議申立制度における異議申立預託金と異議申立提供金について、正しいものは次のうちどれですか。,異議申立提供金を手形交換所に提供するのは、振出人等の支払義務者である。,異議申立預託金は、委任事務処理のための前払費用と解されている。,振出人等の支払義務者の債権者は、異議申立提供金返還請求権を差し押えることができる。,異議申立預託金は、不渡手形の支払を担保するためのものである。,異議申立提供金の提供については、不渡事由のいかんにかかわらずその免除を請求することはできない。,2,異議申立預託金は、委任事務処理のための前払費用と解されている。,異議申立とは、第2号不渡届が提出された場合に、資金関係によらない不渡りとして、支払銀行が不渡手形金額と同額の異議申立提供金を手形交換所に提供して行う不渡処分回避措置である。#異議申立提供金は、支払銀行から手形交換所に交付される金銭のことであり、一定の要件を充足すると、支払銀行に返還される。したがって、(1)は誤りである。#異議申立預託金は、振出人等の支払義務者が、支払銀行に異議申立提供金を手形交換所に提供してもらうために預託する金銭であるが、委任事務処理費用の前払の性質があると解されている。したがって、(2)は正しく、これが本問の正解である。#振出人等の支払義務者の債権者は、異議申立預託金返還請求権を差し押えることはできるが、異議申立提供金返還請求権を差し押えることはできない。異議申立提供近は、支払銀行が手形交換所のに提供するものであるため、支払銀行が債権者であるからである。したがって、(3)は誤りである。#異議申立預託金は、資金があることを証明する趣旨は含まれているが、不渡手形の支払を担保するためのものではないと解されている(最判昭和45・8・20)。したがって、(4)は誤りである。#不渡事由が偽造または変造であるときは、支払銀行はこれを証明する資料を手形交換所に提出して、異議申立提供金の免除を請求することができる。したがって、(5)は誤りである。
SECT006,Q0250,力試し,不渡事由の重複と不渡届の取扱について、誤っているものは次のうちどれですか。,0号不渡事由と第1号不渡事由が重複する場合は、0号不渡事由が優先し、不渡届の提出を要しない。,0号不渡事由と第2号不渡事由が重複する場合は、0号不渡事由が優先し、不渡届の提出を要しない。,第1号不渡事由と「契約不履行」が重複する場合は、第1号不渡事由が優先し、第1号不渡届を提出する。,第1号不渡事由と「偽造」が重複する場合は、第2号不渡事由が優先し、第2号不渡届を提出する。,不渡事由が重複する場合は、支払義務者の選択した不渡事由により。当該不渡事由に応じた不渡届を提出する。,5,不渡事由が重複する場合は、支払義務者の選択した不渡事由により。当該不渡事由に応じた不渡届を提出する。,不渡事由が重複する場合における優劣・不渡届提出の要否等については、手形交換所規則施行細則に規定がある(手形交換所規則施行細則77条2項)。#0号不渡事由が、第1号不渡事由にも第2号不渡事由にも優先する。0号不渡事由と第1号不渡事由が重複する場合は、0号不渡事由が優先し、不渡届の提出を要しない。したがって、(1)は正しい。#0号不渡事由と第2号不渡事由が重複する場合は、0号不渡事由が優先し、不渡届の提出を要しない。したがって、(2)は正しい。#第1号不渡事由と第2号不渡事由が重複する場合は、原則として第1号不渡事由が優先するが、第2号不渡事由が偽造または変造である場合は、第2号不渡届による。したがって、(3)、(4)は正しい。#不渡事由が重複する場合は、手形交換所規則施行細則にもとづくルールに則り不渡届を提出しなければならず、支払義務者が不渡事由を選択することはできない。したがって、(5)は誤りであり、これが本問の正解である。
SECT006,Q0260,力試し,手形交換所の取引停止処分について、誤っているものは次のうちどれですか。,手形の不渡届が6ヵ月以内に2回提出されると、取引停止処分を受ける。,参加銀行は、取引停止処分を受けた者と当座勘定取引および貸出取引(債権保全のための貸出を除く)をすることができない。,手形の裏書人は、遡求義務を履行しなかったとしても取引停止処分を受けない。,取引停止処分を受けると、当座勘定取引は自動的に解約となる。,取引停止処分が参加銀行の取扱錯誤による場合には、当該銀行はその取消を請求しなければならない。,4,取引停止処分を受けると、当座勘定取引は自動的に解約となる。,取引停止処分は、手形・小切手の振出人等の主たる債務者について、6ヵ月以内(交換日基準)に2回不渡届が提出された場合に行われる(東京手形交換所規則65条)。したがって、(1)は正しい。#手形交換参加銀行は、取引停止処分を受けた者に対し、取引停止処分日から起算して2年間、当座勘定および貸出の取引をすることはできない。ただし、債権保全のための貸出はこのかぎりでない(東京手形交換所規則62条1項)。したがって、(2)は正しい。#取引停止処分を受けることがあるのは、約束手形もしくは小切手の振出人または為替手形の引受人であり(東京手形交換所規則62条1項)、裏書人は、遡求義務を履行しなくても、取引停止処分を受けることはない。したがって、(3)は正しい。#銀行は、取引停止処分を受けた取引先との間の当座勘定取引を解約しなければならない。当座勘定を解約するためには解約通知を発信しなければならないが、解約通知を発信した時に解約されたものとしている(発信主義)。したがって、(4)は誤りであり、これが本問の正解である。#取引停止処分が参加銀行の取扱錯誤による場合には、当該銀行は手形交換所に対し、取引停止処分の取消を請求しなければならない(東京手形交換所規則68条1項)。したがって、(5)は正しい。
SECT006,Q0270,力試し,振込取引の当事者の法律関係等について、正しいものは次のうちどれですか。,振込の仕向銀行は、依頼人に対して受取人の預金口座に振込金が入金記帳され、振込事務が完了するまで受任者として善良なる管理者の注意義務を負うと一般に解されている。,振込の被仕向銀行は、仕向銀行に対して委任契約の受任者として善良なる管理者の注意をもって不ｒ込み通知等に記載された受取人の預金口座に振込金を入金する義務を負う。,振込の仕向銀行は、依頼人から振込近が受取人の預金口座に入金されたか否かの紹介を受けたときは、速やかに被仕向銀行に連絡、調査のうえ、その結果を回答する義務を負う。,仕向店と被仕向店とが同一銀行である本支店振込の場合の法律関係は、受取人を受益者とする第三者のためにする契約であるとするのが通説である。,振込の被仕向銀行と受取人との間の法律関係は、振込金を受取人の預金口座に入金することを内容とする委任契約であるとするのが通説である。,2,振込の被仕向銀行は、仕向銀行に対して委任契約の受任者として善良なる管理者の注意をもって不ｒ込み通知等に記載された受取人の預金口座に振込金を入金する義務を負う。,振込取引の依頼人と仕向銀行および仕向銀行と被仕向銀行の間の法律関係は、委任契約の委任者と受任者の関係にあり、受任者としては、善良なる管理者の注意をもって振込事務を処理する義務を委任者に対して負うことになる。#仕向銀行は、依頼人に対する関係では振込依頼をされた内容に従って、振込通知等の発信を善良なる管理者としての注意をもって行う義務を負うことになるが、受取人の預金口座に振込金が入金記帳され、振込事務が完了するまでということはない。#被仕向銀行は、仕向銀行に対する関係では振込通知等に記載された受取人の預金口座にい振込金を入金することについて、善良なる管理者の注意義務を負うことになる。このことから、依頼人から振込金が受取人の預金口座に入金されたか否かの照会に対する調査、回答義務は、仕向銀行は負わない。なお、振込規定6条1項では、受取人の預金口座に振込金が入金されていないとして照会があった場合には、調査・報告義務を定めている。#ところで、仕向銀行と被仕向銀行の間の法律関係は、これが同一銀行の場合であっても。同様に委任契約と解するのが通説であり、受取人を第三者とする第三者のためにする契約とは解していない。受取人と被仕向銀行の間の法律関係については、両者間の預金契約上の関係により。払込金が受取人の預金口座に入金されるとするのが通説であり、委任契約とは解していない。#以上により、(1)、(3)、(4)、(5)は誤っており、(2)が正しく、これが本問の正解である。
SECT006,Q0280,力試し,振込における仕向銀行の取扱いについて、正しいものは次のうちどれですか。,為替係が振込通知を発信する際に、振込金額を間違えたときは、金額の訂正手続をとる。,依頼人との間の振込契約は、振込依頼時に被仕向店に受取人の預金口座がないときは成立しない。,他店払い小切手による他行あての振込依頼を受けたときは、振込通知に「他店券受入」の旨を記入する。,付帯物件付振込は文書為替によって取り扱うことを要し、テレ為替によって取り扱うことはできない。,仕向銀行は、振込依頼人の振込依頼書の記載の不備または振込機への誤入力によって生じた損害については、責任を負わない。,5,仕向銀行は、振込依頼人の振込依頼書の記載の不備または振込機への誤入力によって生じた損害については、責任を負わない。,為替係が振込通知を発信するに際して、振込金額を間違えてしまったときは、その振込通知はなかったものとして取消をしたうえで、正しい金額による振込通知をし直すことになる。振込通知に記載の金額は、銀行間の資金決済額の算出基準になることから、その誤りの場合は、訂正手続ではなく、取り消し手続になる。#仕向銀行と依頼人の間の振込契約は委任契約であるので、振込依頼時に受取人の預金口座が被仕向店になくても、申込と承諾により成立する(振込規定では、ほかに振込資金等の交付が必要)。#他店払い小切手は後日不渡になることもあるので、これを振込資金として振込通知に「他店券受入」の旨を記入することは禁止されている。#また、付帯物件付の振込であっても、急ぐときは、テレ為替によることになる。ところで、振込規定2条3項では、振込来任の振込依頼書への記載の不備または振込機への誤入力によって生じた損害については、仕向銀行は責任を負わない旨を定めている。#以上により、(1)、(2)、(3)、(4)は誤っており、(5)が正しく、これが本問の正解である。
